"dx","severity","issbr"
"S63295",1,"Extremities"
"S63296",1,"Extremities"
"S63297",1,"Extremities"
"S63301",1,"Extremities"
"S63302",1,"Extremities"
"S63321",1,"Extremities"
"S63322",1,"Extremities"
"S63331",1,"Extremities"
"S63391",1,"Extremities"
"S63392",1,"Extremities"
"S63400",1,"Extremities"
"S63401",1,"Extremities"
"S63404",1,"Extremities"
"S63405",1,"Extremities"
"S63415",1,"Extremities"
"S63416",1,"Extremities"
"S63417",1,"Extremities"
"S63418",1,"Extremities"
"S63419",1,"Extremities"
"S63430",1,"Extremities"
"S63433",1,"Extremities"
"S63434",1,"Extremities"
"S63437",1,"Extremities"
"S63496",1,"Extremities"
"S63498",1,"Extremities"
"S63501",1,"Extremities"
"S63502",1,"Extremities"
"S63509",1,"Extremities"
"S63511",1,"Extremities"
"S63512",3,"Extremities"
"S63519",1,"Extremities"
"S63521",1,"Extremities"
"S63591",1,"Extremities"
"S63592",1,"Extremities"
"S63601",1,"Extremities"
"S63602",1,"Extremities"
"S63609",1,"Extremities"
"S63610",1,"Extremities"
"S63611",1,"Extremities"
"S63612",1,"Extremities"
"S63617",3,"Extremities"
"S63619",1,"Extremities"
"S63621",1,"Extremities"
"S63622",1,"Extremities"
"S63630",1,"Extremities"
"S63631",1,"Extremities"
"S63632",1,"Extremities"
"S63633",1,"Extremities"
"S63634",1,"Extremities"
"S63635",1,"Extremities"
"S63636",1,"Extremities"
"S63637",1,"Extremities"
"S63641",1,"Extremities"
"S63642",1,"Extremities"
"S63649",1,"Extremities"
"S63650",1,"Extremities"
"S63654",1,"Extremities"
"S63656",1,"Extremities"
"S63658",1,"Extremities"
"S63691",1,"Extremities"
"S638",1,"Extremities"
"S6390",1,"Extremities"
"S6391",1,"Extremities"
"S6392",1,"Extremities"
"S6400",2,"Extremities"
"S6401",1,"Extremities"
"S6402",1,"Extremities"
"S6410",2,"Extremities"
"S6411",1,"Extremities"
"S6412",1,"Extremities"
"S6420",1,"Extremities"
"S6421",1,"Extremities"
"S6422",1,"Extremities"
"S6430",1,"Extremities"
"S6431",1,"Extremities"
"S6432",1,"Extremities"
"S6440",1,"Extremities"
"S64490",1,"Extremities"
"S64491",1,"Extremities"
"S64492",1,"Extremities"
"S64493",1,"Extremities"
"S64494",1,"Extremities"
"S64495",1,"Extremities"
"S64496",1,"Extremities"
"S64497",1,"Extremities"
"S64498",1,"Extremities"
"S648",1,"Extremities"
"S6490",1,"Extremities"
"S6492",1,"Extremities"
"S65002",1,"Extremities"
"S65009",1,"Extremities"
"S65011",1,"Extremities"
"S65012",1,"Extremities"
"S65091",1,"Extremities"
"S65092",1,"Extremities"
"S65101",1,"Extremities"
"S65102",1,"Extremities"
"S65109",5,"Extremities"
"S65111",1,"Extremities"
"S65112",1,"Extremities"
"S65119",1,"Extremities"
"S65192",1,"Extremities"
"S65211",1,"Extremities"
"S65212",1,"Extremities"
"S65311",1,"Extremities"
"S65401",1,"Extremities"
"S65411",1,"Extremities"
"S65412",1,"Extremities"
"S65504",1,"Extremities"
"S65508",1,"Extremities"
"S65509",1,"Extremities"
"S65510",1,"Extremities"
"S65511",1,"Extremities"
"S65512",1,"Extremities"
"S65513",1,"Extremities"
"S65514",1,"Extremities"
"S65515",1,"Extremities"
"S65516",1,"Extremities"
"S65517",1,"Extremities"
"S65518",1,"Extremities"
"S65519",1,"Extremities"
"S65590",1,"Extremities"
"S65591",1,"Extremities"
"S65592",1,"Extremities"
"S65594",1,"Extremities"
"S65596",1,"Extremities"
"S65599",1,"Extremities"
"S65801",1,"Extremities"
"S65809",1,"Extremities"
"S65811",1,"Extremities"
"S65812",1,"Extremities"
"S65902",1,"Extremities"
"S66021",1,"Extremities"
"S66022",1,"Extremities"
"S66091",1,"Extremities"
"S66100",1,"Extremities"
"S66102",1,"Extremities"
"S66104",1,"Extremities"
"S66105",1,"Extremities"
"S66106",1,"Extremities"
"S66112",1,"Extremities"
"S66119",1,"Extremities"
"S66120",1,"Extremities"
"S66121",1,"Extremities"
"S66122",1,"Extremities"
"S66123",1,"Extremities"
"S66124",1,"Extremities"
"S66125",1,"Extremities"
"S66126",1,"Extremities"
"S66127",1,"Extremities"
"S66128",1,"Extremities"
"S66129",1,"Extremities"
"S66190",1,"Extremities"
"S66191",1,"Extremities"
"S66192",1,"Extremities"
"S66201",1,"Extremities"
"S66202",1,"Extremities"
"S66221",1,"Extremities"
"S66222",1,"Extremities"
"S66300",1,"Extremities"
"S66301",1,"Extremities"
"S66302",1,"Extremities"
"S66303",1,"Extremities"
"S66304",1,"Extremities"
"S66305",1,"Extremities"
"S66306",1,"Extremities"
"S66307",1,"Extremities"
"S66308",1,"Extremities"
"S66309",1,"Extremities"
"S66310",1,"Extremities"
"S66312",1,"Extremities"
"S66313",1,"Extremities"
"S66314",1,"Extremities"
"S66315",1,"Extremities"
"S66319",1,"Extremities"
"S66320",1,"Extremities"
"S66321",1,"Extremities"
"S66322",1,"Extremities"
"S66323",1,"Extremities"
"S66324",1,"Extremities"
"S66325",1,"Extremities"
"S66326",1,"Extremities"
"S66327",1,"Extremities"
"S66328",1,"Extremities"
"S66329",1,"Extremities"
"S66391",1,"Extremities"
"S66392",1,"Extremities"
"S66393",1,"Extremities"
"S66394",1,"Extremities"
"S66395",1,"Extremities"
"S66396",1,"Extremities"
"S66397",1,"Extremities"
"S66399",1,"Extremities"
"S66421",1,"Extremities"
"S66422",1,"Extremities"
"S66492",1,"Extremities"
"S66509",1,"Extremities"
"S66514",1,"Extremities"
"S66521",1,"Extremities"
"S66522",1,"Extremities"
"S66523",1,"Extremities"
"S66524",1,"Extremities"
"S66525",1,"Extremities"
"S66526",1,"Extremities"
"S66527",5,"Extremities"
"S66529",1,"Extremities"
"S66592",1,"Extremities"
"S66811",1,"Extremities"
"S66812",1,"Extremities"
"S66821",1,"Extremities"
"S66822",1,"Extremities"
"S66891",1,"Extremities"
"S66892",1,"Extremities"
"S66901",4,"Extremities"
"S66902",1,"Extremities"
"S66911",1,"Extremities"
"S66912",1,"Extremities"
"S66919",1,"Extremities"
"S66921",1,"Extremities"
"S66922",1,"Extremities"
"S66929",2,"Extremities"
"S66991",5,"Extremities"
"S6701",1,"Extremities"
"S6702",1,"Extremities"
"S6710",1,"Extremities"
"S67190",1,"Extremities"
"S67191",1,"Extremities"
"S67192",1,"Extremities"
"S67193",1,"Extremities"
"S67194",1,"Extremities"
"S67195",1,"Extremities"
"S67196",1,"Extremities"
"S67197",1,"Extremities"
"S67198",1,"Extremities"
"S6720",1,"Extremities"
"S6721",1,"Extremities"
"S6722",1,"Extremities"
"S6730",1,"Extremities"
"S6731",1,"Extremities"
"S6732",1,"Extremities"
"S6740",1,"Extremities"
"S6741",1,"Extremities"
"S6790",1,"Extremities"
"S6791",1,"Extremities"
"S68011",1,"Extremities"
"S68012",1,"Extremities"
"S68019",1,"Extremities"
"S68021",1,"Extremities"
"S68022",1,"Extremities"
"S68110",1,"Extremities"
"S68111",1,"Extremities"
"S68112",1,"Extremities"
"S68113",1,"Extremities"
"S68114",1,"Extremities"
"S68115",1,"Extremities"
"S68116",1,"Extremities"
"S68117",1,"Extremities"
"S68119",1,"Extremities"
"S68120",1,"Extremities"
"S68121",1,"Extremities"
"S68122",1,"Extremities"
"S68123",1,"Extremities"
"S68124",1,"Extremities"
"S68125",1,"Extremities"
"S68126",1,"Extremities"
"S68127",1,"Extremities"
"S68128",1,"Extremities"
"S68129",1,"Extremities"
"S68411",1,"Extremities"
"S68412",1,"Extremities"
"S68419",1,"Extremities"
"S68421",1,"Extremities"
"S68422",1,"Extremities"
"S68511",1,"Extremities"
"S68512",1,"Extremities"
"S68519",1,"Extremities"
"S68521",1,"Extremities"
"S68522",1,"Extremities"
"S68529",1,"Extremities"
"S68610",1,"Extremities"
"S68611",1,"Extremities"
"S68612",1,"Extremities"
"S68613",1,"Extremities"
"S68614",1,"Extremities"
"S68615",1,"Extremities"
"S68616",1,"Extremities"
"S68617",1,"Extremities"
"S68619",5,"Extremities"
"S68620",1,"Extremities"
"S68621",1,"Extremities"
"S68622",1,"Extremities"
"S68623",1,"Extremities"
"S68624",1,"Extremities"
"S68625",1,"Extremities"
"S68626",1,"Extremities"
"S68627",1,"Extremities"
"S68628",1,"Extremities"
"S68629",2,"Extremities"
"S68711",1,"Extremities"
"S68712",1,"Extremities"
"S68721",5,"Extremities"
"S68722",1,"Extremities"
"S68729",1,"Extremities"
"S6980",1,"Extremities"
"S6981",1,"Extremities"
"S6982",1,"Extremities"
"S6990",1,"Extremities"
"S6991",1,"Extremities"
"S6992",3,"Extremities"
"S7000",1,"Extremities"
"S7001",1,"Extremities"
"S7002",1,"Extremities"
"S7010",2,"Extremities"
"S7011",2,"Extremities"
"S7012",2,"Extremities"
"S70211",1,"Extremities"
"S70212",1,"Extremities"
"S70219",1,"Extremities"
"S70252",5,"Extremities"
"S70259",1,"Extremities"
"S70279",1,"Extremities"
"S70311",1,"Extremities"
"S70312",1,"Extremities"
"S70319",1,"Extremities"
"S70342",4,"Extremities"
"S70352",1,"Extremities"
"S70912",1,"Extremities"
"S71001",1,"Extremities"
"S71002",2,"Extremities"
"S71009",3,"Extremities"
"S71011",1,"Extremities"
"S71012",1,"Extremities"
"S71019",2,"Extremities"
"S71021",2,"Extremities"
"S71022",1,"Extremities"
"S71029",3,"Extremities"
"S71031",5,"Extremities"
"S71032",3,"Extremities"
"S71039",1,"Extremities"
"S71041",1,"Extremities"
"S71042",1,"Extremities"
"S71101",1,"Extremities"
"S71102",1,"Extremities"
"S71109",2,"Extremities"
"S71111",1,"Extremities"
"S71112",1,"Extremities"
"S71119",1,"Extremities"
"S71121",2,"Extremities"
"S71122",3,"Extremities"
"S71129",3,"Extremities"
"S71131",3,"Extremities"
"S71132",2,"Extremities"
"S71139",1,"Extremities"
"S71141",1,"Extremities"
"S71142",3,"Extremities"
"S71149",1,"Extremities"
"S71151",1,"Extremities"
"S71152",1,"Extremities"
"S72001",3,"Extremities"
"S72002",3,"Extremities"
"S72009",3,"Extremities"
"S72011",2,"Extremities"
"S72012",2,"Extremities"
"S72019",1,"Extremities"
"S72021",1,"Extremities"
"S72022",1,"Extremities"
"S72023",1,"Extremities"
"S72024",1,"Extremities"
"S72025",1,"Extremities"
"S72031",1,"Extremities"
"S72032",2,"Extremities"
"S72034",1,"Extremities"
"S72035",1,"Extremities"
"S72041",3,"Extremities"
"S72042",2,"Extremities"
"S72044",1,"Extremities"
"S72045",3,"Extremities"
"S72046",1,"Extremities"
"S72051",2,"Extremities"
"S72052",1,"Extremities"
"S72059",2,"Extremities"
"S72061",3,"Extremities"
"S72062",4,"Extremities"
"S72064",1,"Extremities"
"S72065",1,"Extremities"
"S72091",2,"Extremities"
"S72092",3,"Extremities"
"S72099",3,"Extremities"
"S72101",1,"Extremities"
"S72102",3,"Extremities"
"S72109",3,"Extremities"
"S72111",1,"Extremities"
"S72112",1,"Extremities"
"S72113",1,"Extremities"
"S72114",1,"Extremities"
"S72115",1,"Extremities"
"S72116",1,"Extremities"
"S72121",3,"Extremities"
"S72122",1,"Extremities"
"S72123",1,"Extremities"
"S72124",1,"Extremities"
"S72125",1,"Extremities"
"S72126",1,"Extremities"
"S72131",1,"Extremities"
"S72132",1,"Extremities"
"S72141",3,"Extremities"
"S72142",3,"Extremities"
"S72143",1,"Extremities"
"S72144",3,"Extremities"
"S72145",3,"Extremities"
"S72146",1,"Extremities"
"S7221",2,"Extremities"
"S7222",1,"Extremities"
"S7223",1,"Extremities"
"S7224",1,"Extremities"
"S7225",3,"Extremities"
"S7226",1,"Extremities"
"S72301",1,"Extremities"
"S72302",2,"Extremities"
"S72309",1,"Extremities"
"S72321",1,"Extremities"
"S72322",1,"Extremities"
"S72323",5,"Extremities"
"S72324",2,"Extremities"
"S72325",1,"Extremities"
"S72331",2,"Extremities"
"S72332",2,"Extremities"
"S72333",1,"Extremities"
"S72334",1,"Extremities"
"S72335",1,"Extremities"
"S72341",1,"Extremities"
"S72342",1,"Extremities"
"S72343",1,"Extremities"
"S72344",1,"Extremities"
"S72345",1,"Extremities"
"S72351",1,"Extremities"
"S72352",1,"Extremities"
"S72353",2,"Extremities"
"S72354",1,"Extremities"
"S72355",1,"Extremities"
"S72361",1,"Extremities"
"S72362",1,"Extremities"
"S72364",1,"Extremities"
"S72391",1,"Extremities"
"S72392",1,"Extremities"
"S72399",1,"Extremities"
"S72401",2,"Extremities"
"S72402",2,"Extremities"
"S72409",2,"Extremities"
"S72411",2,"Extremities"
"S72412",1,"Extremities"
"S72413",1,"Extremities"
"S72414",1,"Extremities"
"S72415",1,"Extremities"
"S72416",5,"Extremities"
"S72421",1,"Extremities"
"S72422",1,"Extremities"
"S72423",1,"Extremities"
"S72424",1,"Extremities"
"S72425",3,"Extremities"
"S72431",1,"Extremities"
"S72432",3,"Extremities"
"S72433",1,"Extremities"
"S72434",1,"Extremities"
"S72435",1,"Extremities"
"S72441",3,"Extremities"
"S72442",1,"Extremities"
"S72444",1,"Extremities"
"S72445",1,"Extremities"
"S72451",1,"Extremities"
"S72452",1,"Extremities"
"S72453",3,"Extremities"
"S72454",2,"Extremities"
"S72455",1,"Extremities"
"S72461",1,"Extremities"
"S72462",1,"Extremities"
"S72463",3,"Extremities"
"S72464",1,"Extremities"
"S72465",1,"Extremities"
"S72471",1,"Extremities"
"S72472",1,"Extremities"
"S72491",3,"Extremities"
"S72492",1,"Extremities"
"S72499",3,"Extremities"
"S728",2,"Extremities"
"S7290",5,"Extremities"
"S7291",4,"Extremities"
"S7292",4,"Extremities"
"S73001",2,"Extremities"
"S73002",1,"Extremities"
"S73003",2,"Extremities"
"S73004",2,"Extremities"
"S73005",1,"Extremities"
"S73006",1,"Extremities"
"S73011",1,"Extremities"
"S73012",3,"Extremities"
"S73014",2,"Extremities"
"S73015",1,"Extremities"
"S73016",1,"Extremities"
"S73022",1,"Extremities"
"S73025",1,"Extremities"
"S73031",1,"Extremities"
"S73032",3,"Extremities"
"S73034",1,"Extremities"
"S73035",1,"Extremities"
"S73042",1,"Extremities"
"S73044",1,"Extremities"
"S73045",4,"Extremities"
"S73101",1,"Extremities"
"S73102",2,"Extremities"
"S73109",1,"Extremities"
"S73112",1,"Extremities"
"S73191",1,"Extremities"
"S73192",1,"Extremities"
"S73199",1,"Extremities"
"S7400",1,"Extremities"
"S7401",1,"Extremities"
"S7402",1,"Extremities"
"S7410",3,"Extremities"
"S7411",1,"Extremities"
"S7412",1,"Extremities"
"S7421",1,"Extremities"
"S748",1,"Extremities"
"S7491",1,"Extremities"
"S7492",1,"Extremities"
"S75001",1,"Extremities"
"S75002",2,"Extremities"
"S75009",3,"Extremities"
"S75011",1,"Extremities"
"S75012",2,"Extremities"
"S75019",1,"Extremities"
"S75021",5,"Extremities"
"S75022",3,"Extremities"
"S75029",5,"Extremities"
"S75091",1,"Extremities"
"S75092",5,"Extremities"
"S75099",1,"Extremities"
"S75101",1,"Extremities"
"S75102",1,"Extremities"
"S75109",5,"Extremities"
"S75111",1,"Extremities"
"S75112",3,"Extremities"
"S75119",1,"Extremities"
"S75121",5,"Extremities"
"S75122",1,"Extremities"
"S75129",5,"Extremities"
"S75191",1,"Extremities"
"S75192",5,"Extremities"
"S75199",1,"Extremities"
"S75209",1,"Extremities"
"S75212",1,"Extremities"
"S75222",1,"Extremities"
"S75801",1,"Extremities"
"S75811",1,"Extremities"
"S75812",1,"Extremities"
"S75891",1,"Extremities"
"S75892",1,"Extremities"
"S75902",1,"Extremities"
"S75991",1,"Extremities"
"S76001",1,"Extremities"
"S76002",4,"Extremities"
"S76011",1,"Extremities"
"S76012",1,"Extremities"
"S76019",1,"Extremities"
"S76021",1,"Extremities"
"S76022",1,"Extremities"
"S76029",1,"Extremities"
"S76091",1,"Extremities"
"S76092",1,"Extremities"
"S76099",1,"Extremities"
"S76102",1,"Extremities"
"S76111",1,"Extremities"
"S76112",1,"Extremities"
"S76119",1,"Extremities"
"S76121",1,"Extremities"
"S76122",1,"Extremities"
"S76129",1,"Extremities"
"S76191",1,"Extremities"
"S76192",1,"Extremities"
"S76199",1,"Extremities"
"S76202",1,"Extremities"
"S76211",1,"Extremities"
"S76212",1,"Extremities"
"S76222",1,"Extremities"
"S76291",1,"Extremities"
"S76309",1,"Extremities"
"S76311",3,"Extremities"
"S76312",1,"Extremities"
"S76319",1,"Extremities"
"S76321",1,"Extremities"
"S76322",1,"Extremities"
"S76329",1,"Extremities"
"S76391",1,"Extremities"
"S76392",1,"Extremities"
"S76802",5,"Extremities"
"S76811",1,"Extremities"
"S76812",1,"Extremities"
"S76821",1,"Extremities"
"S76822",1,"Extremities"
"S76829",1,"Extremities"
"S76891",1,"Extremities"
"S76892",1,"Extremities"
"S76899",1,"Extremities"
"S76901",1,"Extremities"
"S76911",1,"Extremities"
"S76912",1,"Extremities"
"S76921",1,"Extremities"
"S76922",1,"Extremities"
"S76992",1,"Extremities"
"S7710",1,"Extremities"
"S7711",1,"Extremities"
"S7712",1,"Extremities"
"S7720",4,"Extremities"
"S7722",1,"Extremities"
"S78111",5,"Extremities"
"S78112",1,"Extremities"
"S78119",1,"Extremities"
"S78121",5,"Extremities"
"S78122",5,"Extremities"
"S78129",1,"Extremities"
"S79001",1,"Extremities"
"S79002",1,"Extremities"
"S79011",1,"Extremities"
"S79012",1,"Extremities"
"S79091",1,"Extremities"
"S79092",1,"Extremities"
"S79101",1,"Extremities"
"S79102",1,"Extremities"
"S79111",1,"Extremities"
"S79112",1,"Extremities"
"S79121",1,"Extremities"
"S79122",1,"Extremities"
"S79131",1,"Extremities"
"S79132",1,"Extremities"
"S79191",1,"Extremities"
"S79192",1,"Extremities"
"S79811",1,"Extremities"
"S79812",1,"Extremities"
"S79819",1,"Extremities"
"S79821",1,"Extremities"
"S79822",1,"Extremities"
"S79829",1,"Extremities"
"S79911",3,"Extremities"
"S79912",3,"Extremities"
"S79919",1,"Extremities"
"S79921",3,"Extremities"
"S79922",1,"Extremities"
"S79929",1,"Extremities"
"S8000",1,"Extremities"
"S8001",1,"Extremities"
"S8002",1,"Extremities"
"S8010",2,"Extremities"
"S8011",1,"Extremities"
"S8012",1,"Extremities"
"S80211",1,"Extremities"
"S80212",1,"Extremities"
"S80219",1,"Extremities"
"S80221",1,"Extremities"
"S80251",1,"Extremities"
"S80252",1,"Extremities"
"S80811",1,"Extremities"
"S80812",1,"Extremities"
"S80819",2,"Extremities"
"S80821",1,"Extremities"
"S80822",1,"Extremities"
"S80829",1,"Extremities"
"S80872",5,"Extremities"
"S80911",3,"Extremities"
"S80912",1,"Extremities"
"S80921",1,"Extremities"
"S80922",1,"Extremities"
"S81001",2,"Extremities"
"S81002",1,"Extremities"
"S81009",1,"Extremities"
"S81011",1,"Extremities"
"S81012",1,"Extremities"
"S81019",1,"Extremities"
"S81021",1,"Extremities"
"S81022",2,"Extremities"
"S81029",1,"Extremities"
"S81031",1,"Extremities"
"S81032",1,"Extremities"
"S81039",3,"Extremities"
"S81041",1,"Extremities"
"S81042",2,"Extremities"
"S81051",1,"Extremities"
"S81052",1,"Extremities"
"S81801",4,"Extremities"
"S81802",3,"Extremities"
"S81809",3,"Extremities"
"S81811",1,"Extremities"
"S81812",1,"Extremities"
"S81819",2,"Extremities"
"S81821",1,"Extremities"
"S81822",1,"Extremities"
"S81829",1,"Extremities"
"S81831",1,"Extremities"
"S81832",1,"Extremities"
"S81839",1,"Extremities"
"S81841",1,"Extremities"
"S81842",1,"Extremities"
"S81851",1,"Extremities"
"S81852",1,"Extremities"
"S81859",1,"Extremities"
"S82001",1,"Extremities"
"S82002",1,"Extremities"
"S82009",2,"Extremities"
"S82011",1,"Extremities"
"S82012",1,"Extremities"
"S82014",1,"Extremities"
"S82015",1,"Extremities"
"S82021",1,"Extremities"
"S82022",1,"Extremities"
"S82024",1,"Extremities"
"S82025",1,"Extremities"
"S82031",1,"Extremities"
"S82032",1,"Extremities"
"S82034",3,"Extremities"
"S82035",1,"Extremities"
"S82041",1,"Extremities"
"S82042",1,"Extremities"
"S82043",2,"Extremities"
"S82044",1,"Extremities"
"S82045",1,"Extremities"
"S82046",1,"Extremities"
"S82091",1,"Extremities"
"S82092",1,"Extremities"
"S82099",1,"Extremities"
"S82101",1,"Extremities"
"S82102",1,"Extremities"
"S82109",2,"Extremities"
"S82111",1,"Extremities"
"S82112",1,"Extremities"
"S82113",1,"Extremities"
"S82114",1,"Extremities"
"S82115",1,"Extremities"
"S82116",1,"Extremities"
"S82121",1,"Extremities"
"S82122",1,"Extremities"
"S82123",1,"Extremities"
"S82124",1,"Extremities"
"S82125",1,"Extremities"
"S82126",1,"Extremities"
"S82131",1,"Extremities"
"S82132",1,"Extremities"
"S82133",1,"Extremities"
"S82134",1,"Extremities"
"S82135",1,"Extremities"
"S82141",1,"Extremities"
"S82142",1,"Extremities"
"S82143",1,"Extremities"
"S82144",1,"Extremities"
"S82145",1,"Extremities"
"S82146",1,"Extremities"
"S82151",1,"Extremities"
"S82152",1,"Extremities"
"S82153",1,"Extremities"
"S82154",1,"Extremities"
"S82155",1,"Extremities"
"S82161",1,"Extremities"
"S82162",1,"Extremities"
"S82191",1,"Extremities"
"S82192",1,"Extremities"
"S82199",1,"Extremities"
"S82201",1,"Extremities"
"S82202",1,"Extremities"
"S82209",4,"Extremities"
"S82221",1,"Extremities"
"S82222",1,"Extremities"
"S82223",3,"Extremities"
"S82224",1,"Extremities"
"S82225",1,"Extremities"
"S82231",1,"Extremities"
"S82232",1,"Extremities"
"S82234",1,"Extremities"
"S82235",1,"Extremities"
"S82241",1,"Extremities"
"S82242",1,"Extremities"
"S82243",1,"Extremities"
"S82244",1,"Extremities"
"S82245",1,"Extremities"
"S82246",1,"Extremities"
"S82251",1,"Extremities"
"S82252",1,"Extremities"
"S82253",1,"Extremities"
"S82254",1,"Extremities"
"S82255",1,"Extremities"
"S82261",1,"Extremities"
"S82262",2,"Extremities"
"S82264",2,"Extremities"
"S82265",3,"Extremities"
"S82291",1,"Extremities"
"S82292",2,"Extremities"
"S82301",1,"Extremities"
"S82302",1,"Extremities"
"S82309",3,"Extremities"
"S82311",1,"Extremities"
"S82312",1,"Extremities"
"S82391",1,"Extremities"
"S82392",1,"Extremities"
"S82399",1,"Extremities"
"S82401",1,"Extremities"
"S82402",1,"Extremities"
"S82409",2,"Extremities"
"S82421",1,"Extremities"
"S82422",1,"Extremities"
"S82423",1,"Extremities"
"S82424",1,"Extremities"
"S82425",1,"Extremities"
"S82431",1,"Extremities"
"S82432",1,"Extremities"
"S82433",4,"Extremities"
"S82434",1,"Extremities"
"S82435",1,"Extremities"
"S82436",1,"Extremities"
"S82441",1,"Extremities"
"S82442",1,"Extremities"
"S82443",1,"Extremities"
"S82444",1,"Extremities"
"S82445",1,"Extremities"
"S82451",1,"Extremities"
"S82452",1,"Extremities"
"S82453",3,"Extremities"
"S82454",1,"Extremities"
"S82455",1,"Extremities"
"S82456",3,"Extremities"
"S82461",1,"Extremities"
"S82462",1,"Extremities"
"S82463",1,"Extremities"
"S82464",1,"Extremities"
"S82465",1,"Extremities"
"S82491",1,"Extremities"
"S82492",1,"Extremities"
"S8251",1,"Extremities"
"S8252",1,"Extremities"
"S8253",1,"Extremities"
"S8254",1,"Extremities"
"S8255",1,"Extremities"
"S8256",1,"Extremities"
"S8261",1,"Extremities"
"S8262",1,"Extremities"
"S8263",1,"Extremities"
"S8264",1,"Extremities"
"S8265",1,"Extremities"
"S8266",1,"Extremities"
"S82811",2,"Extremities"
"S82812",1,"Extremities"
"S82821",2,"Extremities"
"S82822",1,"Extremities"
"S82831",1,"Extremities"
"S82832",1,"Extremities"
"S82839",1,"Extremities"
"S82841",1,"Extremities"
"S82842",1,"Extremities"
"S82843",1,"Extremities"
"S82844",1,"Extremities"
"S82845",1,"Extremities"
"S82851",1,"Extremities"
"S82852",1,"Extremities"
"S82853",1,"Extremities"
"S82854",2,"Extremities"
"S82855",1,"Extremities"
"S82856",1,"Extremities"
"S82861",1,"Extremities"
"S82862",1,"Extremities"
"S82865",1,"Extremities"
"S82871",1,"Extremities"
"S82872",1,"Extremities"
"S82873",1,"Extremities"
"S82874",1,"Extremities"
"S82875",1,"Extremities"
"S82891",2,"Extremities"
"S82892",3,"Extremities"
"S82899",1,"Extremities"
"S8290",2,"Extremities"
"S8291",4,"Extremities"
"S8292",5,"Extremities"
"S83001",1,"Extremities"
"S83002",1,"Extremities"
"S83004",1,"Extremities"
"S83005",1,"Extremities"
"S83006",3,"Extremities"
"S83012",1,"Extremities"
"S83014",1,"Extremities"
"S83015",3,"Extremities"
"S83091",1,"Extremities"
"S83094",1,"Extremities"
"S83095",1,"Extremities"
"S83096",1,"Extremities"
"S83101",1,"Extremities"
"S83102",1,"Extremities"
"S83103",1,"Extremities"
"S83104",1,"Extremities"
"S83105",1,"Extremities"
"S83106",1,"Extremities"
"S83111",1,"Extremities"
"S83112",1,"Extremities"
"S83114",1,"Extremities"
"S83115",2,"Extremities"
"S83116",1,"Extremities"
"S83121",1,"Extremities"
"S83124",1,"Extremities"
"S83125",1,"Extremities"
"S83134",1,"Extremities"
"S83135",1,"Extremities"
"S83136",1,"Extremities"
"S83141",1,"Extremities"
"S83142",1,"Extremities"
"S83144",1,"Extremities"
"S83145",1,"Extremities"
"S83191",1,"Extremities"
"S83192",1,"Extremities"
"S83194",1,"Extremities"
"S83195",1,"Extremities"
"S83196",1,"Extremities"
"S83200",1,"Extremities"
"S83201",1,"Extremities"
"S83202",1,"Extremities"
"S83203",1,"Extremities"
"S83204",1,"Extremities"
"S83206",1,"Extremities"
"S83207",1,"Extremities"
"S83209",1,"Extremities"
"S83211",1,"Extremities"
"S83212",1,"Extremities"
"S83221",1,"Extremities"
"S83222",1,"Extremities"
"S83231",1,"Extremities"
"S83232",1,"Extremities"
"S83241",1,"Extremities"
"S83242",1,"Extremities"
"S83249",1,"Extremities"
"S83251",1,"Extremities"
"S83252",1,"Extremities"
"S83261",1,"Extremities"
"S83262",1,"Extremities"
"S83271",1,"Extremities"
"S83272",1,"Extremities"
"S83281",1,"Extremities"
"S83282",1,"Extremities"
"S8330",1,"Extremities"
"S8331",1,"Extremities"
"S8332",1,"Extremities"
"S83401",1,"Extremities"
"S83402",1,"Extremities"
"S83409",1,"Extremities"
"S83411",1,"Extremities"
"S83412",1,"Extremities"
"S83419",1,"Extremities"
"S83421",1,"Extremities"
"S83422",1,"Extremities"
"S83429",1,"Extremities"
"S83501",1,"Extremities"
"S83502",1,"Extremities"
"S83509",1,"Extremities"
"S83511",1,"Extremities"
"S83512",1,"Extremities"
"S83519",1,"Extremities"
"S83521",1,"Extremities"
"S83522",1,"Extremities"
"S83529",1,"Extremities"
"S8361",1,"Extremities"
"S8362",1,"Extremities"
"S838",1,"Extremities"
"S8390",1,"Extremities"
"S8391",1,"Extremities"
"S8392",1,"Extremities"
"S8400",1,"Extremities"
"S8401",1,"Extremities"
"S8402",1,"Extremities"
"S8410",1,"Extremities"
"S8411",1,"Extremities"
"S8412",1,"Extremities"
"S84802",1,"Extremities"
"S8490",1,"Extremities"
"S8491",1,"Extremities"
"S8492",1,"Extremities"
"S85001",1,"Extremities"
"S85002",1,"Extremities"
"S85009",1,"Extremities"
"S85011",1,"Extremities"
"S85012",2,"Extremities"
"S85019",1,"Extremities"
"S85091",1,"Extremities"
"S85092",1,"Extremities"
"S85099",1,"Extremities"
"S85101",1,"Extremities"
"S85102",3,"Extremities"
"S85109",1,"Extremities"
"S85111",1,"Extremities"
"S85112",1,"Extremities"
"S85119",1,"Extremities"
"S85121",1,"Extremities"
"S85122",1,"Extremities"
"S85131",1,"Extremities"
"S85132",1,"Extremities"
"S85139",1,"Extremities"
"S85141",1,"Extremities"
"S85142",1,"Extremities"
