dx,icd_10,issbr,hmp,hma,sev,icdn
S91.132A,S91.132,Extremities,0,0,1,3
S91.134A,S91.134,Extremities,0,0,1,2
S91.135A,S91.135,Extremities,0,0,1,1
S91.141A,S91.141,Extremities,0,0,1,1
S91.142A,S91.142,Extremities,0,0,1,1
S91.155A,S91.155,Extremities,0,0,1,3
S91.201A,S91.201,Extremities,0,0,1,4
S91.202A,S91.202,Extremities,0,0,1,2
S91.204A,S91.204,Extremities,0,0,1,1
S91.205A,S91.205,Extremities,0,0,1,1
S91.209A,S91.209,Extremities,0,0,1,1
S91.211A,S91.211,Extremities,0,0,1,3
S91.212A,S91.212,Extremities,0,0,1,3
S91.214A,S91.214,Extremities,0,0,1,2
S91.215A,S91.215,Extremities,0,0,1,1
S91.235A,S91.235,Extremities,0,0,1,1
S91.239A,S91.239,Extremities,0,0,1,1
S91.301A,S91.301,Extremities,0,0,1,14
S91.302A,S91.302,Extremities,0,0.039999999,1,25
S91.309A,S91.309,Extremities,0,0.103448279,1,29
S91.311A,S91.311,Extremities,0,0.034482758,1,87
S91.312A,S91.312,Extremities,0,0.06185567,1,97
S91.319A,S91.319,Extremities,0,0,1,4
S91.321A,S91.321,Extremities,0,0,1,9
S91.322A,S91.322,Extremities,0,0.071428575,1,14
S91.331A,S91.331,Extremities,0,0.0625,1,16
S91.332A,S91.332,Extremities,0,0.272727281,2,11
S91.339A,S91.339,Extremities,0,0,1,1
S91.341A,S91.341,Extremities,0,0,1,8
S91.342A,S91.342,Extremities,0,0,1,9
S91.351A,S91.351,Extremities,0,0,1,4
S91.352A,S91.352,Extremities,0,0,1,4
S92.001A,S92.001,Extremities,0.030303031,0.005681818,1,176
S92.002A,S92.002,Extremities,0,0.021505376,1,93
S92.009A,S92.009,Extremities,0,0,1,64
S92.011A,S92.011,Extremities,0,0.027777778,1,36
S92.012A,S92.012,Extremities,0,0,1,45
S92.013A,S92.013,Extremities,0,0,1,3
S92.014A,S92.014,Extremities,0,0,1,11
S92.015A,S92.015,Extremities,0,0,1,14
S92.016A,S92.016,Extremities,0,0,1,1
S92.021A,S92.021,Extremities,0,0,1,22
S92.022A,S92.022,Extremities,0,0,1,16
S92.023A,S92.023,Extremities,0,0.5,4,2
S92.024A,S92.024,Extremities,0,0,1,14
S92.025A,S92.025,Extremities,0,0,1,7
S92.031A,S92.031,Extremities,0,0,1,4
S92.032A,S92.032,Extremities,0,0,1,2
S92.034A,S92.034,Extremities,0,0,1,3
S92.035A,S92.035,Extremities,0,0,1,2
S92.041A,S92.041,Extremities,0,0,1,3
S92.042A,S92.042,Extremities,0,0,1,5
S92.044A,S92.044,Extremities,0,0,1,3
S92.045A,S92.045,Extremities,0,0,1,2
S92.051A,S92.051,Extremities,0,0,1,4
S92.052A,S92.052,Extremities,0,0,1,4
S92.053A,S92.053,Extremities,0,0,1,4
S92.054A,S92.054,Extremities,0,0,1,2
S92.055A,S92.055,Extremities,0,0,1,2
S92.061A,S92.061,Extremities,0,0,1,58
S92.062A,S92.062,Extremities,0,0,1,40
S92.063A,S92.063,Extremities,0,0,1,11
S92.064A,S92.064,Extremities,0,0,1,14
S92.065A,S92.065,Extremities,0,0,1,12
S92.066A,S92.066,Extremities,0,0,1,2
S92.101A,S92.101,Extremities,0,0.016129032,1,62
S92.102A,S92.102,Extremities,0,0.024390243,1,41
S92.109A,S92.109,Extremities,0,0,1,34
S92.111A,S92.111,Extremities,0,0,1,40
S92.112A,S92.112,Extremities,0,0,1,25
S92.113A,S92.113,Extremities,0,0,1,5
S92.114A,S92.114,Extremities,0,0,1,3
S92.115A,S92.115,Extremities,0,0,1,4
S92.121A,S92.121,Extremities,0,0,1,41
S92.122A,S92.122,Extremities,0,0,1,22
S92.123A,S92.123,Extremities,0,0,1,17
S92.124A,S92.124,Extremities,0,0,1,7
S92.125A,S92.125,Extremities,0,0,1,10
S92.131A,S92.131,Extremities,0,0.07692308,1,13
S92.132A,S92.132,Extremities,0,0,1,10
S92.133A,S92.133,Extremities,0,0,1,1
S92.134A,S92.134,Extremities,0,0,1,5
S92.135A,S92.135,Extremities,0,0,1,6
S92.141A,S92.141,Extremities,0,0.035714287,1,28
S92.142A,S92.142,Extremities,0,0,1,14
S92.144A,S92.144,Extremities,0,0,1,14
S92.145A,S92.145,Extremities,0,0,1,4
S92.151A,S92.151,Extremities,0,0,1,15
S92.152A,S92.152,Extremities,0,0,1,7
S92.153A,S92.153,Extremities,0,0,1,3
S92.154A,S92.154,Extremities,0,0,1,3
S92.155A,S92.155,Extremities,0,0,1,5
S92.191A,S92.191,Extremities,0,0,1,19
S92.192A,S92.192,Extremities,0,0,1,18
S92.201A,S92.201,Extremities,0,0,1,14
S92.202A,S92.202,Extremities,0,0,1,9
S92.209A,S92.209,Extremities,0,0,1,10
S92.211A,S92.211,Extremities,0,0,1,41
S92.212A,S92.212,Extremities,0,0.015873017,1,63
S92.213A,S92.213,Extremities,0,0,1,27
S92.214A,S92.214,Extremities,0,0.035714287,1,28
S92.215A,S92.215,Extremities,0,0,1,25
S92.221A,S92.221,Extremities,0,0,1,13
S92.222A,S92.222,Extremities,0,0,1,21
S92.223A,S92.223,Extremities,0,1,5,1
S92.224A,S92.224,Extremities,0,0,1,10
S92.225A,S92.225,Extremities,0,0,1,13
S92.231A,S92.231,Extremities,0,0,1,4
S92.232A,S92.232,Extremities,0,0,1,10
S92.234A,S92.234,Extremities,0,0,1,4
S92.235A,S92.235,Extremities,0,0,1,2
S92.241A,S92.241,Extremities,0,0.045454547,1,22
S92.242A,S92.242,Extremities,0,0.035714287,1,28
S92.243A,S92.243,Extremities,0,0,1,1
S92.244A,S92.244,Extremities,0,0,1,6
S92.245A,S92.245,Extremities,0,0,1,10
S92.246A,S92.246,Extremities,0,0,1,1
S92.251A,S92.251,Extremities,0,0.045454547,1,44
S92.252A,S92.252,Extremities,0,0.063829787,1,47
S92.253A,S92.253,Extremities,0,0.071428575,1,14
S92.254A,S92.254,Extremities,0,0.041666668,1,24
S92.255A,S92.255,Extremities,0,0,1,20
S92.301A,S92.301,Extremities,0,0,1,25
S92.302A,S92.302,Extremities,0,0.027027028,1,37
S92.309A,S92.309,Extremities,0.125,0.049180329,4,61
S92.311A,S92.311,Extremities,0,0,1,55
S92.312A,S92.312,Extremities,0,0.023809524,1,42
S92.313A,S92.313,Extremities,0,0,1,26
S92.314A,S92.314,Extremities,0,0,1,17
S92.315A,S92.315,Extremities,0,0,1,9
S92.321A,S92.321,Extremities,0,0,1,104
S92.322A,S92.322,Extremities,0,0,1,85
S92.323A,S92.323,Extremities,0,0,1,8
S92.324A,S92.324,Extremities,0,0,1,39
S92.325A,S92.325,Extremities,0,0,1,37
S92.326A,S92.326,Extremities,0,0,1,1
S92.331A,S92.331,Extremities,0,0,1,103
S92.332A,S92.332,Extremities,0,0,1,90
S92.333A,S92.333,Extremities,0,0,1,6
S92.334A,S92.334,Extremities,0,0,1,46
S92.335A,S92.335,Extremities,0,0,1,39
S92.336A,S92.336,Extremities,0,0,1,1
S92.341A,S92.341,Extremities,0,0,1,91
S92.342A,S92.342,Extremities,0,0.012987013,1,77
S92.343A,S92.343,Extremities,0,0,1,3
S92.344A,S92.344,Extremities,0,0,1,43
S92.345A,S92.345,Extremities,0,0,1,44
S92.346A,S92.346,Extremities,0,0,1,1
S92.351A,S92.351,Extremities,0,0,1,104
S92.352A,S92.352,Extremities,0,0,1,95
S92.353A,S92.353,Extremities,0,0,1,5
S92.354A,S92.354,Extremities,0,0.021276595,1,47
S92.355A,S92.355,Extremities,0,0,1,46
S92.356A,S92.356,Extremities,0,0,1,3
S92.401A,S92.401,Extremities,0,0,1,10
S92.402A,S92.402,Extremities,0,0,1,4
S92.403A,S92.403,Extremities,0,0,1,15
S92.404A,S92.404,Extremities,0,0,1,5
S92.405A,S92.405,Extremities,0,0,1,4
S92.406A,S92.406,Extremities,0,0,1,3
S92.411A,S92.411,Extremities,0,0,1,24
S92.412A,S92.412,Extremities,0,0,1,18
S92.413A,S92.413,Extremities,0,0,1,4
S92.414A,S92.414,Extremities,0,0,1,11
S92.415A,S92.415,Extremities,0,0,1,18
S92.421A,S92.421,Extremities,0,0,1,12
S92.422A,S92.422,Extremities,0,0,1,18
S92.424A,S92.424,Extremities,0,0,1,10
S92.425A,S92.425,Extremities,0,0,1,18
S92.426A,S92.426,Extremities,0,0,1,1
S92.491A,S92.491,Extremities,0,0,1,1
S92.492A,S92.492,Extremities,0,0,1,1
S92.499A,S92.499,Extremities,0,0,1,2
S92.501A,S92.501,Extremities,0,0,1,4
S92.502A,S92.502,Extremities,0,0,1,5
S92.503A,S92.503,Extremities,0,0,1,4
S92.504A,S92.504,Extremities,0,0,1,2
S92.505A,S92.505,Extremities,0,0,1,2
S92.506A,S92.506,Extremities,0,0,1,4
S92.511A,S92.511,Extremities,0,0,1,28
S92.512A,S92.512,Extremities,0,0,1,26
S92.513A,S92.513,Extremities,0,0,1,3
S92.514A,S92.514,Extremities,0,0,1,25
S92.515A,S92.515,Extremities,0,0,1,14
S92.516A,S92.516,Extremities,0,0,1,1
S92.521A,S92.521,Extremities,0,0,1,5
S92.523A,S92.523,Extremities,0,0,1,2
S92.524A,S92.524,Extremities,0,0,1,1
S92.525A,S92.525,Extremities,0,0,1,4
S92.531A,S92.531,Extremities,0,0,1,9
S92.532A,S92.532,Extremities,0,0,1,9
S92.534A,S92.534,Extremities,0,0,1,4
S92.535A,S92.535,Extremities,0,0,1,10
S92.591A,S92.591,Extremities,0,0,1,3
S92.592A,S92.592,Extremities,0,0,1,1
S92.599A,S92.599,Extremities,0,0.045454547,1,22
S92.901A,S92.901,Extremities,0,0.235294119,2,17
S92.902A,S92.902,Extremities,0,0.222222224,2,9
S92.909A,S92.909,Extremities,0,0,1,9
S92.911A,S92.911,Extremities,0,0,1,9
S92.912A,S92.912,Extremities,0,0,1,11
S93.01XA,S93.01,Extremities,0,0,1,48
S93.02XA,S93.02,Extremities,0,0.024390243,1,41
S93.03XA,S93.03,Extremities,0,0,1,11
S93.04XA,S93.04,Extremities,0,0.017699115,1,226
S93.05XA,S93.05,Extremities,0,0.007633588,1,131
S93.06XA,S93.06,Extremities,0,0.022988506,1,87
S93.101A,S93.101,Extremities,0,0,1,2
S93.104A,S93.104,Extremities,0,0.142857149,1,7
S93.105A,S93.105,Extremities,0,0,1,1
S93.106A,S93.106,Extremities,0,0,1,1
S93.111A,S93.111,Extremities,0,0,1,4
S93.112A,S93.112,Extremities,0,0,1,3
S93.113A,S93.113,Extremities,0,0,1,3
S93.114A,S93.114,Extremities,0,0,1,2
S93.115A,S93.115,Extremities,0,0,1,7
S93.116A,S93.116,Extremities,0,0,1,3
S93.119A,S93.119,Extremities,0,0,1,4
S93.121A,S93.121,Extremities,0,0.100000001,1,10
S93.122A,S93.122,Extremities,0,0,1,3
S93.124A,S93.124,Extremities,0,0,1,11
S93.125A,S93.125,Extremities,0,0.052631579,1,19
S93.126A,S93.126,Extremities,0,0,1,1
S93.129A,S93.129,Extremities,0,0,1,6
S93.131A,S93.131,Extremities,0,0,1,1
S93.133A,S93.133,Extremities,0,0,1,1
S93.141A,S93.141,Extremities,0,0,1,2
S93.301A,S93.301,Extremities,0,0,1,2
S93.304A,S93.304,Extremities,0,0,1,3
S93.306A,S93.306,Extremities,0,0,1,1
S93.311A,S93.311,Extremities,0,0,1,5
S93.312A,S93.312,Extremities,0,0,1,3
S93.314A,S93.314,Extremities,0,0,1,18
S93.315A,S93.315,Extremities,0,0,1,6
S93.316A,S93.316,Extremities,0,0,1,23
S93.321A,S93.321,Extremities,0,0,1,5
S93.322A,S93.322,Extremities,0,0,1,5
S93.323A,S93.323,Extremities,0,0,1,1
S93.324A,S93.324,Extremities,0,0,1,26
S93.325A,S93.325,Extremities,0,0,1,20
S93.326A,S93.326,Extremities,0,0,1,21
S93.331A,S93.331,Extremities,0,0,1,6
S93.332A,S93.332,Extremities,0,0,1,2
S93.333A,S93.333,Extremities,0,0,1,6
S93.334A,S93.334,Extremities,0,0,1,11
S93.335A,S93.335,Extremities,0,0,1,13
S93.336A,S93.336,Extremities,0,0,1,18
S93.401A,S93.401,Extremities,0,0,1,118
S93.402A,S93.402,Extremities,0,0,1,98
S93.409A,S93.409,Extremities,0,0.016949153,1,59
S93.411A,S93.411,Extremities,0,0,1,4
S93.412A,S93.412,Extremities,0,0,1,1
S93.421A,S93.421,Extremities,0,0,1,27
S93.422A,S93.422,Extremities,0,0,1,20
S93.431A,S93.431,Extremities,0,0,1,32
S93.432A,S93.432,Extremities,0,0,1,32
S93.439A,S93.439,Extremities,0,0,1,5
S93.491A,S93.491,Extremities,0,0,1,17
S93.492A,S93.492,Extremities,0,0,1,10
S93.499A,S93.499,Extremities,0,0,1,7
S93.502A,S93.502,Extremities,0,0,1,1
S93.513A,S93.513,Extremities,0,0,1,1
S93.522A,S93.522,Extremities,0,0,1,1
S93.524A,S93.524,Extremities,0,0,1,1
S93.525A,S93.525,Extremities,0,0,1,2
S93.601A,S93.601,Extremities,0,0,1,9
S93.602A,S93.602,Extremities,0,0,1,4
S93.609A,S93.609,Extremities,0,0,1,1
S93.611A,S93.611,Extremities,0,0,1,1
S93.621A,S93.621,Extremities,0,0,1,3
S93.622A,S93.622,Extremities,0,0,1,1
S93.629A,S93.629,Extremities,0,0,1,1
S93.691A,S93.691,Extremities,0,0,1,1
S94.02XA,S94.02,Extremities,0,0,1,1
S94.21XA,S94.21,Extremities,0,0,1,3
S94.22XA,S94.22,Extremities,0,0,1,2
S94.30XA,S94.30,Extremities,0,0,1,1
S94.31XA,S94.31,Extremities,0,0,1,1
S94.32XA,S94.32,Extremities,0,0,1,1
S94.8X1A,S94.8,Extremities,0,0,1,3
S94.8X2A,S94.8,Extremities,0,0,1,3
S94.91XA,S94.91,Extremities,0,0,1,1
S94.92XA,S94.92,Extremities,0,0,1,1
S95.011A,S95.011,Extremities,0,0,1,2
S95.012A,S95.012,Extremities,0,0,1,3
S95.091A,S95.091,Extremities,0,0,1,1
S95.101A,S95.101,Extremities,0,0,1,1
S95.111A,S95.111,Extremities,0,0,1,1
S95.809A,S95.809,Extremities,0,0,1,1
S95.892A,S95.892,Extremities,0,0,1,1
S95.912A,S95.912,Extremities,0,0,1,1
S95.991A,S95.991,Extremities,0,0,1,1
S96.011A,S96.011,Extremities,0,0,1,1
S96.019A,S96.019,Extremities,0,0,1,1
S96.021A,S96.021,Extremities,0,0,1,2
S96.022A,S96.022,Extremities,0,0,1,6
S96.111A,S96.111,Extremities,0,0,1,2
S96.121A,S96.121,Extremities,0,0,1,9
S96.122A,S96.122,Extremities,0,0,1,7
S96.191A,S96.191,Extremities,0,0,1,1
S96.209A,S96.209,Extremities,0,0,1,1
S96.212A,S96.212,Extremities,0,0,1,1
S96.221A,S96.221,Extremities,0,0,1,2
S96.292A,S96.292,Extremities,0,0,1,1
S96.811A,S96.811,Extremities,0,0,1,7
S96.812A,S96.812,Extremities,0,0,1,1
S96.819A,S96.819,Extremities,0,0,1,1
S96.821A,S96.821,Extremities,0,0,1,12
S96.822A,S96.822,Extremities,0,0,1,8
S96.891A,S96.891,Extremities,0,0,1,1
S96.892A,S96.892,Extremities,0,0,1,1
S96.901A,S96.901,Extremities,0,0,1,1
S96.911A,S96.911,Extremities,0,0,1,4
S96.912A,S96.912,Extremities,0,0,1,3
S96.919A,S96.919,Extremities,0,0,1,5
S96.921A,S96.921,Extremities,0,0,1,5
S96.922A,S96.922,Extremities,0,0,1,1
S96.929A,S96.929,Extremities,0,0,1,9
S96.991A,S96.991,Extremities,0,0,1,1
S97.01XA,S97.01,Extremities,0,0.25,2,4
S97.02XA,S97.02,Extremities,0,0,1,3
S97.101A,S97.101,Extremities,0,0,1,2
S97.109A,S97.109,Extremities,0,0,1,1
S97.112A,S97.112,Extremities,0,0,1,2
S97.121A,S97.121,Extremities,0,0,1,1
S97.122A,S97.122,Extremities,0,0,1,1
S97.80XA,S97.80,Extremities,0,0,1,7
S97.81XA,S97.81,Extremities,0,0,1,12
S97.82XA,S97.82,Extremities,0,0,1,14
S98.011A,S98.011,Extremities,0,0,1,1
S98.012A,S98.012,Extremities,0,1,5,1
S98.021A,S98.021,Extremities,0,0,1,3
S98.022A,S98.022,Extremities,0,0,1,2
S98.111A,S98.111,Extremities,0,0,1,6
S98.112A,S98.112,Extremities,0,0,1,6
S98.119A,S98.119,Extremities,0,0,1,3
S98.121A,S98.121,Extremities,0,0,1,6
S98.122A,S98.122,Extremities,0,0,1,7
S98.131A,S98.131,Extremities,0,0,1,3
S98.132A,S98.132,Extremities,0,0,1,5
S98.139A,S98.139,Extremities,0,0,1,3
S98.141A,S98.141,Extremities,0,0,1,6
S98.142A,S98.142,Extremities,0,0,1,5
S98.211A,S98.211,Extremities,0,0,1,4
S98.212A,S98.212,Extremities,0,0,1,1
S98.219A,S98.219,Extremities,0,0,1,1
S98.221A,S98.221,Extremities,0,0,1,3
S98.229A,S98.229,Extremities,0,0,1,4
S98.321A,S98.321,Extremities,0,0,1,2
S98.322A,S98.322,Extremities,0,0.333333343,3,3
S98.911A,S98.911,Extremities,0,1,5,1
S98.912A,S98.912,Extremities,0,0.5,4,2
S98.921A,S98.921,Extremities,0,0,1,1
S98.922A,S98.922,Extremities,0,0,1,2
S99.811A,S99.811,Extremities,0,0,1,9
S99.812A,S99.812,Extremities,0,0,1,5
S99.821A,S99.821,Extremities,0,0,1,1
S99.822A,S99.822,Extremities,0,0,1,1
S99.829A,S99.829,Extremities,0,0,1,2
S99.911A,S99.911,Extremities,0,0,1,9
S99.912A,S99.912,Extremities,0,0,1,12
S99.919A,S99.919,Extremities,0.5,0.02,5,50
S99.921A,S99.921,Extremities,0,0,1,3
S99.922A,S99.922,Extremities,0,0,1,6
T20.00XA,T20.00,Head/Neck,0,0.023255814,1,43
T20.019A,T20.019,Face,0,0,1,1
T20.02XA,T20.02,Face,0,0,1,4
T20.03XA,T20.03,Face,0,0,1,2
T20.04XA,T20.04,Face,0,0,1,2
T20.05XA,T20.05,Head/Neck,0,0,1,2
T20.06XA,T20.06,Face,0.5,0.166666672,5,6
T20.07XA,T20.07,Head/Neck,0,0,1,9
T20.09XA,T20.09,Head/Neck,0.125,0.111111112,4,9
T20.10XA,T20.10,Head/Neck,0,0,1,47
T20.111A,T20.111,Face,0,0,1,6
T20.112A,T20.112,Face,0,0,1,3
T20.119A,T20.119,Face,0,0,1,1
T20.12XA,T20.12,Face,0,0,1,4
T20.13XA,T20.13,Face,0,0,1,2
T20.14XA,T20.14,Face,0,0,1,5
T20.15XA,T20.15,Head/Neck,0,0,1,4
T20.16XA,T20.16,Face,0,0,1,17
T20.17XA,T20.17,Head/Neck,0,0,1,18
T20.19XA,T20.19,Head/Neck,0,0,1,25
T20.20XA,T20.20,Head/Neck,0.007936508,0.013157895,1,152
T20.211A,T20.211,Face,0,0,1,13
T20.212A,T20.212,Face,0,0,1,20
T20.219A,T20.219,Face,0,0,1,7
T20.22XA,T20.22,Face,0.0625,0.086956523,3,23
T20.23XA,T20.23,Face,0,0,1,21
T20.24XA,T20.24,Face,0.125,0.096774191,4,31
T20.25XA,T20.25,Head/Neck,0,0.06666667,1,15
T20.26XA,T20.26,Face,0.035714287,0.046875,2,64
T20.27XA,T20.27,Head/Neck,0,0.010638298,1,94
T20.29XA,T20.29,Head/Neck,0.0125,0.027522936,1,109
T20.30XA,T20.30,Head/Neck,0.071428575,0.086956523,3,23
T20.311A,T20.311,Face,0,0,1,3
T20.312A,T20.312,Face,0,0.400000006,3,5
T20.32XA,T20.32,Face,0,0,1,2
T20.33XA,T20.33,Face,0,0,1,3
T20.34XA,T20.34,Face,0,0.25,2,4
T20.35XA,T20.35,Head/Neck,0,0,1,3
T20.36XA,T20.36,Face,0,0.5,4,4
T20.37XA,T20.37,Head/Neck,0,0.13636364,1,22
T20.39XA,T20.39,Head/Neck,0.222222224,0.315789461,5,19
T20.40XA,T20.40,Head/Neck,0,0,1,3
T20.42XA,T20.42,Face,0,0,1,1
T20.45XA,T20.45,Head/Neck,0,0,1,1
T20.46XA,T20.46,Face,0,0,1,1
T20.50XA,T20.50,Head/Neck,0,0,1,2
T20.512A,T20.512,Face,0,0,1,1
T20.52XA,T20.52,Face,0,0,1,1
T20.53XA,T20.53,Face,0,0,1,1
T20.54XA,T20.54,Face,0,0,1,1
T20.55XA,T20.55,Head/Neck,0,0,1,1
T20.56XA,T20.56,Face,0,0,1,1
T20.62XA,T20.62,Face,0,0,1,1
T20.66XA,T20.66,Face,0,0,1,3
T20.67XA,T20.67,Head/Neck,0,0,1,3
T20.69XA,T20.69,Head/Neck,0,0,1,1
T21.00XA,T21.00,Abdomen,0,0.125,1,8
T21.01XA,T21.01,Chest,0,0,1,23
T21.02XA,T21.02,Abdomen,0,0,1,10
T21.03XA,T21.03,Abdomen,0,0,1,1
T21.04XA,T21.04,Extremities,0,0,1,6
T21.05XA,T21.05,Abdomen,0,0,1,4
T21.06XA,T21.06,Abdomen,0,0,1,1
T21.07XA,T21.07,Abdomen,0,0,1,1
T21.09XA,T21.09,Abdomen,0,0,1,2
T21.10XA,T21.10,Abdomen,0,0,1,3
T21.11XA,T21.11,Chest,0,0,1,31
T21.12XA,T21.12,Abdomen,0,0,1,21
T21.13XA,T21.13,Abdomen,0,0,1,6
T21.14XA,T21.14,Extremities,0,0,1,5
T21.15XA,T21.15,Abdomen,0,0,1,2
T21.16XA,T21.16,Abdomen,0,0,1,3
T21.17XA,T21.17,Abdomen,0,0,1,3
T21.20XA,T21.20,Abdomen,0,0.013888889,1,72
T21.21XA,T21.21,Chest,0,0.01459854,1,137
T21.22XA,T21.22,Abdomen,0,0.018518519,1,108
T21.23XA,T21.23,Abdomen,0.0625,0.053571429,3,56
T21.24XA,T21.24,Extremities,0,0.085714288,1,35
T21.25XA,T21.25,Abdomen,0,0.030303031,1,33
T21.26XA,T21.26,Abdomen,0,0,1,14
T21.27XA,T21.27,Abdomen,0,0,1,11
T21.29XA,T21.29,Abdomen,0,0.083333336,1,12
T21.30XA,T21.30,Abdomen,0,0.05882353,1,17
T21.31XA,T21.31,Chest,0,0.145833328,1,48
T21.32XA,T21.32,Abdomen,0,0.116279073,1,43
T21.33XA,T21.33,Abdomen,0,0.421052635,3,19
T21.34XA,T21.34,Extremities,0,0.130434781,1,23
T21.35XA,T21.35,Abdomen,0,0.055555556,1,18
T21.36XA,T21.36,Abdomen,0,0.400000006,3,5
T21.39XA,T21.39,Abdomen,0,0.200000003,2,5
T21.41XA,T21.41,Chest,0,0,1,3
T21.43XA,T21.43,Abdomen,0,0,1,1
T21.49XA,T21.49,Abdomen,0,0,1,1
T21.61XA,T21.61,Chest,0,0,1,3
T21.63XA,T21.63,Abdomen,0,0,1,1
T21.64XA,T21.64,Extremities,0,0,1,1
T21.65XA,T21.65,Abdomen,0,0,1,1
T21.66XA,T21.66,Abdomen,0,0,1,1
T21.71XA,T21.71,Chest,0,0,1,2
T21.72XA,T21.72,Abdomen,0,0,1,1
T22.00XA,T22.00,Extremities,0,0,1,17
T22.011A,T22.011,Extremities,0,0,1,9
T22.012A,T22.012,Extremities,0,0,1,7
T22.019A,T22.019,Extremities,0,0,1,1
T22.021A,T22.021,Extremities,0,0,1,1
T22.029A,T22.029,Extremities,0,0,1,1
T22.031A,T22.031,Extremities,0,0,1,3
T22.032A,T22.032,Extremities,0,0,1,2
T22.041A,T22.041,Extremities,0,0,1,1
T22.051A,T22.051,Extremities,0,0,1,3
T22.052A,T22.052,Extremities,0,0,1,2
T22.091A,T22.091,Extremities,0,0,1,1
T22.092A,T22.092,Extremities,0,0,1,1
T22.10XA,T22.10,Extremities,0,0,1,12
T22.111A,T22.111,Extremities,0,0,1,12
T22.112A,T22.112,Extremities,0,0,1,7
T22.119A,T22.119,Extremities,0,0,1,3
T22.121A,T22.121,Extremities,0,0,1,3
T22.122A,T22.122,Extremities,0,0,1,1
T22.131A,T22.131,Extremities,0,0,1,6
T22.132A,T22.132,Extremities,0,0,1,2
T22.139A,T22.139,Extremities,0,0,1,2
T22.141A,T22.141,Extremities,0,0,1,3
T22.151A,T22.151,Extremities,0,0,1,2
T22.152A,T22.152,Extremities,0,0,1,1
T22.159A,T22.159,Extremities,0,0,1,2
T22.191A,T22.191,Extremities,0,0,1,2
T22.192A,T22.192,Extremities,0,0,1,1
T22.20XA,T22.20,Extremities,0,0,1,59
T22.211A,T22.211,Extremities,0,0.009259259,1,108
T22.212A,T22.212,Extremities,0,0,1,95
T22.219A,T22.219,Extremities,0,0,1,6
T22.221A,T22.221,Extremities,0,0,1,7
T22.222A,T22.222,Extremities,0,0,1,1
T22.229A,T22.229,Extremities,0,0,1,2
T22.231A,T22.231,Extremities,0,0.013513514,1,74
T22.232A,T22.232,Extremities,0,0,1,59
T22.239A,T22.239,Extremities,0,0.035714287,1,28
T22.241A,T22.241,Extremities,0,0,1,1
T22.242A,T22.242,Extremities,0,0,1,4
T22.249A,T22.249,Extremities,0,0,1,1
T22.251A,T22.251,Extremities,0,0,1,21
T22.252A,T22.252,Extremities,0,0,1,24
T22.259A,T22.259,Extremities,0,0,1,8
T22.261A,T22.261,Extremities,0,0,1,1
T22.269A,T22.269,Extremities,0,0,1,2
T22.291A,T22.291,Extremities,0,0.045454547,1,22
T22.292A,T22.292,Extremities,0,0.043478262,1,23
T22.299A,T22.299,Extremities,0,0,1,2
T22.30XA,T22.30,Extremities,0,0,1,16
T22.311A,T22.311,Extremities,0,0.071428575,1,28
T22.312A,T22.312,Extremities,0,0.033333335,1,30
T22.321A,T22.321,Extremities,0,0,1,4
T22.322A,T22.322,Extremities,0,0,1,6
T22.331A,T22.331,Extremities,0,0.142857149,1,21
T22.332A,T22.332,Extremities,0,0.157894731,2,19
T22.339A,T22.339,Extremities,0,0.285714298,2,7
T22.341A,T22.341,Extremities,0,0,1,3
T22.342A,T22.342,Extremities,0,0,1,3
T22.351A,T22.351,Extremities,0,0,1,4
T22.352A,T22.352,Extremities,0,0.200000003,2,5
T22.361A,T22.361,Extremities,0,0,1,2
T22.391A,T22.391,Extremities,0,0.277777791,2,18
T22.392A,T22.392,Extremities,0,0.277777791,2,18
T22.399A,T22.399,Extremities,0,0,1,1
T22.40XA,T22.40,Extremities,0,0,1,2
T22.422A,T22.422,Extremities,0,0,1,1
T22.559A,T22.559,Extremities,0,0,1,1
T22.611A,T22.611,Extremities,0,0,1,2
T22.612A,T22.612,Extremities,0,0,1,3
T22.631A,T22.631,Extremities,0,0,1,2
T22.632A,T22.632,Extremities,0,0,1,1
T22.652A,T22.652,Extremities,0,0,1,2
T22.659A,T22.659,Extremities,0,0,1,1
T22.691A,T22.691,Extremities,0,0,1,1
T22.692A,T22.692,Extremities,0,0,1,1
T22.711A,T22.711,Extremities,0,0,1,1
T23.001A,T23.001,Extremities,0,0,1,14
T23.002A,T23.002,Extremities,0,0,1,9
T23.009A,T23.009,Extremities,0,0,1,7
T23.012A,T23.012,Extremities,0,0,1,1
T23.021A,T23.021,Extremities,0,0,1,4
T23.022A,T23.022,Extremities,0,0,1,4
T23.031A,T23.031,Extremities,0,0,1,1
T23.032A,T23.032,Extremities,0,0,1,1
T23.039A,T23.039,Extremities,0,0,1,2
T23.041A,T23.041,Extremities,0,0,1,2
T23.042A,T23.042,Extremities,0,0,1,1
T23.051A,T23.051,Extremities,0,0,1,2
T23.052A,T23.052,Extremities,0,0,1,2
T23.059A,T23.059,Extremities,0,0,1,1
T23.071A,T23.071,Extremities,0,0,1,3
T23.072A,T23.072,Extremities,0,0,1,3
T23.091A,T23.091,Extremities,0,0,1,2
T23.092A,T23.092,Extremities,0,0,1,1
T23.099A,T23.099,Extremities,0,0,1,2
T23.101A,T23.101,Extremities,0,0,1,10
