i10,severity,issbr
S85129A,1,5.0
S85131A,1,5.0
S85132A,1,5.0
S85139A,1,5.0
S85141A,1,5.0
S85142A,1,5.0
S85149A,1,5.0
S85151A,1,5.0
S85152A,1,5.0
S85159A,1,5.0
S85161A,1,5.0
S85162A,1,5.0
S85169A,1,5.0
S85171A,1,5.0
S85172A,1,5.0
S85179A,1,5.0
S85181A,1,5.0
S85182A,1,5.0
S85189A,1,5.0
S85201A,1,5.0
S85202A,1,5.0
S85209A,1,5.0
S85211A,1,5.0
S85212A,1,5.0
S85219A,1,5.0
S85291A,1,5.0
S85292A,1,5.0
S85299A,1,5.0
S85301A,1,5.0
S85302A,1,5.0
S85309A,1,5.0
S85311A,1,5.0
S85312A,1,5.0
S85319A,1,5.0
S85391A,1,5.0
S85392A,1,5.0
S85399A,1,5.0
S85401A,1,5.0
S85402A,1,5.0
S85409A,1,5.0
S85411A,1,5.0
S85412A,1,5.0
S85419A,1,5.0
S85491A,1,5.0
S85492A,1,5.0
S85499A,1,5.0
S85501A,2,5.0
S85502A,2,5.0
S85509A,2,5.0
S85511A,2,5.0
S85512A,2,5.0
S85519A,2,5.0
S85591A,2,5.0
S85592A,2,5.0
S85599A,2,5.0
S85801A,1,5.0
S85802A,1,5.0
S85809A,1,5.0
S85811A,1,5.0
S85812A,1,5.0
S85819A,1,5.0
S85891A,1,5.0
S85892A,1,5.0
S85899A,1,5.0
S85901A,1,5.0
S85902A,1,5.0
S85909A,1,5.0
S85911A,1,5.0
S85912A,1,5.0
S85919A,1,5.0
S85991A,1,5.0
S85992A,1,5.0
S85999A,1,5.0
S86001A,1,5.0
S86002A,1,5.0
S86009A,1,5.0
S86011A,2,5.0
S86012A,2,5.0
S86019A,2,5.0
S86021A,2,5.0
S86022A,2,5.0
S86029A,2,5.0
S86091A,1,5.0
S86092A,1,5.0
S86099A,1,5.0
S86101A,1,5.0
S86102A,1,5.0
S86109A,1,5.0
S86111A,2,5.0
S86112A,2,5.0
S86119A,2,5.0
S86121A,2,5.0
S86122A,2,5.0
S86129A,2,5.0
S86191A,1,5.0
S86192A,1,5.0
S86199A,1,5.0
S86201A,1,5.0
S86202A,1,5.0
S86209A,1,5.0
S86211A,2,5.0
S86212A,2,5.0
S86219A,2,5.0
S86221A,2,5.0
S86222A,2,5.0
S86229A,2,5.0
S86291A,1,5.0
S86292A,1,5.0
S86299A,1,5.0
S86301A,1,5.0
S86302A,1,5.0
S86309A,1,5.0
S86311A,2,5.0
S86312A,2,5.0
S86319A,2,5.0
S86321A,2,5.0
S86322A,2,5.0
S86329A,2,5.0
S86391A,1,5.0
S86392A,1,5.0
S86399A,1,5.0
S86801A,1,5.0
S86802A,1,5.0
S86809A,1,5.0
S86811A,2,5.0
S86812A,2,5.0
S86819A,2,5.0
S86821A,2,5.0
S86822A,2,5.0
S86829A,2,5.0
S86891A,1,5.0
S86892A,1,5.0
S86899A,1,5.0
S86901A,1,5.0
S86902A,1,5.0
S86909A,1,5.0
S86911A,2,5.0
S86912A,2,5.0
S86919A,2,5.0
S86921A,2,5.0
S86922A,2,5.0
S86929A,2,5.0
S86991A,1,5.0
S86992A,1,5.0
S86999A,1,5.0
S8700XA,3,5.0
S8701XA,3,5.0
S8702XA,3,5.0
S8780XA,2,5.0
S8781XA,2,5.0
S8782XA,2,5.0
S88011A,4,5.0
S88012A,4,5.0
S88019A,4,5.0
S88021A,4,5.0
S88022A,4,5.0
S88029A,4,5.0
S88111A,3,5.0
S88112A,3,5.0
S88119A,3,5.0
S88121A,3,5.0
S88122A,3,5.0
S88129A,3,5.0
S88911A,3,5.0
S88912A,3,5.0
S88919A,3,5.0
S88921A,3,5.0
S88922A,3,5.0
S88929A,3,5.0
S89001A,2,5.0
S89002A,2,5.0
S89009A,2,5.0
S89011A,2,5.0
S89012A,2,5.0
S89019A,2,5.0
S89021A,2,5.0
S89022A,2,5.0
S89029A,2,5.0
S89031A,2,5.0
S89032A,2,5.0
S89039A,2,5.0
S89041A,2,5.0
S89042A,2,5.0
S89049A,2,5.0
S89091A,2,5.0
S89092A,2,5.0
S89099A,2,5.0
S89101A,2,5.0
S89102A,2,5.0
S89109A,2,5.0
S89111A,2,5.0
S89112A,2,5.0
S89119A,2,5.0
S89121A,2,5.0
S89122A,2,5.0
S89129A,2,5.0
S89131A,2,5.0
S89132A,2,5.0
S89139A,2,5.0
S89141A,2,5.0
S89142A,2,5.0
S89149A,2,5.0
S89191A,2,5.0
S89192A,2,5.0
S89199A,2,5.0
S89201A,2,5.0
S89202A,2,5.0
S89209A,2,5.0
S89211A,2,5.0
S89212A,2,5.0
S89219A,2,5.0
S89221A,2,5.0
S89222A,2,5.0
S89229A,2,5.0
S89291A,2,5.0
S89292A,2,5.0
S89299A,2,5.0
S89301A,2,5.0
S89302A,2,5.0
S89309A,2,5.0
S89311A,2,5.0
S89312A,2,5.0
S89319A,2,5.0
S89321A,2,5.0
S89322A,2,5.0
S89329A,2,5.0
S89391A,2,5.0
S89392A,2,5.0
S89399A,2,5.0
S8980XA,1,5.0
S8981XA,1,5.0
S8982XA,1,5.0
S8990XA,1,5.0
S8991XA,1,5.0
S8992XA,1,5.0
S9000XA,1,6.0
S9001XA,1,6.0
S9002XA,1,6.0
S90111A,1,6.0
S90112A,1,6.0
S90119A,1,6.0
S90121A,1,6.0
S90122A,1,6.0
S90129A,1,6.0
S90211A,1,6.0
S90212A,1,6.0
S90219A,1,6.0
S90221A,1,6.0
S90222A,1,6.0
S90229A,1,6.0
S9030XA,1,6.0
S9031XA,1,6.0
S9032XA,1,6.0
S90411A,1,6.0
S90412A,1,6.0
S90413A,1,6.0
S90414A,1,6.0
S90415A,1,6.0
S90416A,1,6.0
S90421A,1,6.0
S90422A,1,6.0
S90423A,1,6.0
S90424A,1,6.0
S90425A,1,6.0
S90426A,1,6.0
S90441A,1,6.0
S90442A,1,6.0
S90443A,1,6.0
S90444A,1,6.0
S90445A,1,6.0
S90446A,1,6.0
S90451A,1,6.0
S90452A,1,6.0
S90453A,1,6.0
S90454A,1,6.0
S90455A,1,6.0
S90456A,1,6.0
S90461A,1,6.0
S90462A,1,6.0
S90463A,1,6.0
S90464A,1,6.0
S90465A,1,6.0
S90466A,1,6.0
S90471A,1,6.0
S90472A,1,6.0
S90473A,1,6.0
S90474A,1,6.0
S90475A,1,6.0
S90476A,1,6.0
S90511A,1,6.0
S90512A,1,6.0
S90519A,1,6.0
S90521A,1,6.0
S90522A,1,6.0
S90529A,1,6.0
S90541A,1,6.0
S90542A,1,6.0
S90549A,1,6.0
S90551A,1,6.0
S90552A,1,6.0
S90559A,1,6.0
S90561A,1,6.0
S90562A,1,6.0
S90569A,1,6.0
S90571A,1,6.0
S90572A,1,6.0
S90579A,1,6.0
S90811A,1,6.0
S90812A,1,6.0
S90819A,1,6.0
S90821A,1,6.0
S90822A,1,6.0
S90829A,1,6.0
S90841A,1,6.0
S90842A,1,6.0
S90849A,1,6.0
S90851A,1,6.0
S90852A,1,6.0
S90859A,1,6.0
S90861A,1,6.0
S90862A,1,6.0
S90869A,1,6.0
S90871A,1,6.0
S90872A,1,6.0
S90879A,1,6.0
S90911A,1,6.0
S90912A,1,6.0
S90919A,1,6.0
S90921A,1,6.0
S90922A,1,6.0
S90929A,1,6.0
S90931A,1,6.0
S90932A,1,6.0
S90933A,1,6.0
S90934A,1,6.0
S90935A,1,6.0
S90936A,1,6.0
S91001A,1,5.0
S91002A,1,5.0
S91009A,1,5.0
S91011A,1,5.0
S91012A,1,5.0
S91019A,1,5.0
S91021A,2,5.0
S91022A,2,5.0
S91029A,2,5.0
S91031A,1,5.0
S91032A,1,5.0
S91039A,1,5.0
S91041A,2,5.0
S91042A,2,5.0
S91049A,2,5.0
S91051A,1,5.0
S91052A,1,5.0
S91059A,1,5.0
S91101A,1,6.0
S91102A,1,6.0
S91103A,1,6.0
S91104A,1,6.0
S91105A,1,6.0
S91106A,1,6.0
S91109A,1,6.0
S91111A,1,6.0
S91112A,1,6.0
S91113A,1,6.0
S91114A,1,6.0
S91115A,1,6.0
S91116A,1,6.0
S91119A,1,6.0
S91121A,1,6.0
S91122A,1,6.0
S91123A,1,6.0
S91124A,1,6.0
S91125A,1,6.0
S91126A,1,6.0
S91129A,1,6.0
S91131A,1,6.0
S91132A,1,6.0
S91133A,1,6.0
S91134A,1,6.0
S91135A,1,6.0
S91136A,1,6.0
S91139A,1,6.0
S91141A,1,6.0
S91142A,1,6.0
S91143A,1,6.0
S91144A,1,6.0
S91145A,1,6.0
S91146A,1,6.0
S91149A,1,6.0
S91151A,1,6.0
S91152A,1,6.0
S91153A,1,6.0
S91154A,1,6.0
S91155A,1,6.0
S91156A,1,6.0
S91159A,1,6.0
S91201A,1,6.0
S91202A,1,6.0
S91203A,1,6.0
S91204A,1,6.0
S91205A,1,6.0
S91206A,1,6.0
S91209A,1,6.0
S91211A,1,6.0
S91212A,1,6.0
S91213A,1,6.0
S91214A,1,6.0
S91215A,1,6.0
S91216A,1,6.0
S91219A,1,6.0
S91221A,1,6.0
S91222A,1,6.0
S91223A,1,6.0
S91224A,1,6.0
S91225A,1,6.0
S91226A,1,6.0
S91229A,1,6.0
S91231A,1,6.0
S91232A,1,6.0
S91233A,1,6.0
S91234A,1,6.0
S91235A,1,6.0
S91236A,1,6.0
S91239A,1,6.0
S91241A,1,6.0
S91242A,1,6.0
S91243A,1,6.0
S91244A,1,6.0
S91245A,1,6.0
S91246A,1,6.0
S91249A,1,6.0
S91251A,1,6.0
S91252A,1,6.0
S91253A,1,6.0
S91254A,1,6.0
S91255A,1,6.0
S91256A,1,6.0
S91259A,1,6.0
S91301A,1,6.0
S91302A,1,6.0
S91309A,1,6.0
S91311A,1,6.0
S91312A,1,6.0
S91319A,1,6.0
S91321A,1,6.0
S91322A,1,6.0
S91329A,1,6.0
S91331A,1,6.0
S91332A,1,6.0
S91339A,1,6.0
S91341A,1,6.0
S91342A,1,6.0
S91349A,1,6.0
S91351A,1,6.0
S91352A,1,6.0
S91359A,1,6.0
S92001A,2,5.0
S92001B,2,5.0
S92002A,2,5.0
S92002B,2,5.0
S92009A,2,5.0
S92009B,2,5.0
S92011A,2,5.0
S92011B,2,5.0
S92012A,2,5.0
S92012B,2,5.0
S92013A,2,5.0
S92013B,2,5.0
S92014A,2,5.0
S92014B,2,5.0
S92015A,2,5.0
S92015B,2,5.0
S92016A,2,5.0
S92016B,2,5.0
S92021A,2,5.0
S92021B,2,5.0
S92022A,2,5.0
S92022B,2,5.0
S92023A,2,5.0
S92023B,2,5.0
S92024A,2,5.0
S92024B,2,5.0
S92025A,2,5.0
S92025B,2,5.0
S92026A,2,5.0
S92026B,2,5.0
S92031A,2,5.0
S92031B,2,5.0
S92032A,2,5.0
S92032B,2,5.0
S92033A,2,5.0
S92033B,2,5.0
S92034A,2,5.0
S92034B,2,5.0
S92035A,2,5.0
S92035B,2,5.0
S92036A,2,5.0
S92036B,2,5.0
S92041A,2,5.0
S92041B,2,5.0
S92042A,2,5.0
S92042B,2,5.0
S92043A,2,5.0
S92043B,2,5.0
S92044A,2,5.0
S92044B,2,5.0
S92045A,2,5.0
S92045B,2,5.0
S92046A,2,5.0
S92046B,2,5.0
S92051A,2,5.0
S92051B,2,5.0
S92052A,2,5.0
S92052B,2,5.0
S92053A,2,5.0
S92053B,2,5.0
S92054A,2,5.0
S92054B,2,5.0
S92055A,2,5.0
S92055B,2,5.0
S92056A,2,5.0
S92056B,2,5.0
S92061A,2,5.0
S92061B,2,5.0
S92062A,2,5.0
S92062B,2,5.0
S92063A,2,5.0
S92063B,2,5.0
S92064A,2,5.0
S92064B,2,5.0
S92065A,2,5.0
S92065B,2,5.0
S92066A,2,5.0
S92066B,2,5.0
S92101A,2,5.0
S92101B,2,5.0
S92102A,2,5.0
S92102B,2,5.0
S92109A,2,5.0
S92109B,2,5.0
S92111A,2,5.0
S92111B,2,5.0
S92112A,2,5.0
S92112B,2,5.0
S92113A,2,5.0
S92113B,2,5.0
S92114A,2,5.0
S92114B,2,5.0
S92115A,2,5.0
S92115B,2,5.0
S92116A,2,5.0
S92116B,2,5.0
S92121A,2,5.0
S92121B,2,5.0
S92122A,2,5.0
S92122B,2,5.0
S92123A,2,5.0
S92123B,2,5.0
S92124A,2,5.0
S92124B,2,5.0
S92125A,2,5.0
S92125B,2,5.0
S92126A,2,5.0
S92126B,2,5.0
S92131A,2,5.0
S92131B,2,5.0
S92132A,2,5.0
S92132B,2,5.0
S92133A,2,5.0
S92133B,2,5.0
S92134A,2,5.0
S92134B,2,5.0
S92135A,2,5.0
S92135B,2,5.0
S92136A,2,5.0
S92136B,2,5.0
S92141A,2,5.0
S92141B,2,5.0
S92142A,2,5.0
S92142B,2,5.0
S92143A,2,5.0
S92143B,2,5.0
S92144A,2,5.0
S92144B,2,5.0
S92145A,2,5.0
S92145B,2,5.0
S92146A,2,5.0
S92146B,2,5.0
S92151A,2,5.0
S92151B,2,5.0
S92152A,2,5.0
S92152B,2,5.0
S92153A,2,5.0
S92153B,2,5.0
S92154A,2,5.0
S92154B,2,5.0
S92155A,2,5.0
S92155B,2,5.0
S92156A,2,5.0
S92156B,2,5.0
S92191A,2,5.0
S92191B,2,5.0
S92192A,2,5.0
S92192B,2,5.0
S92199A,2,5.0
S92199B,2,5.0
S92201A,2,5.0
S92201B,2,5.0
S92202A,2,5.0
S92202B,2,5.0
S92209A,2,5.0
S92209B,2,5.0
S92211A,2,5.0
S92211B,2,5.0
S92212A,2,5.0
S92212B,2,5.0
S92213A,2,5.0
S92213B,2,5.0
S92214A,2,5.0
S92214B,2,5.0
S92215A,2,5.0
S92215B,2,5.0
S92216A,2,5.0
S92216B,2,5.0
S92221A,2,5.0
S92221B,2,5.0
S92222A,2,5.0
S92222B,2,5.0
S92223A,2,5.0
S92223B,2,5.0
S92224A,2,5.0
S92224B,2,5.0
S92225A,2,5.0
S92225B,2,5.0
S92226A,2,5.0
S92226B,2,5.0
S92231A,2,5.0
S92231B,2,5.0
S92232A,2,5.0
S92232B,2,5.0
S92233A,2,5.0
S92233B,2,5.0
S92234A,2,5.0
S92234B,2,5.0
S92235A,2,5.0
S92235B,2,5.0
S92236A,2,5.0
S92236B,2,5.0
S92241A,2,5.0
S92241B,2,5.0
S92242A,2,5.0
S92242B,2,5.0
S92243A,2,5.0
S92243B,2,5.0
S92244A,2,5.0
S92244B,2,5.0
S92245A,2,5.0
S92245B,2,5.0
S92246A,2,5.0
S92246B,2,5.0
S92251A,2,5.0
S92251B,2,5.0
S92252A,2,5.0
S92252B,2,5.0
S92253A,2,5.0
S92253B,2,5.0
S92254A,2,5.0
S92254B,2,5.0
S92255A,2,5.0
S92255B,2,5.0
S92256A,2,5.0
S92256B,2,5.0
S92301A,2,5.0
S92301B,2,5.0
S92302A,2,5.0
S92302B,2,5.0
S92309A,2,5.0
S92309B,2,5.0
S92311A,2,5.0
S92311B,2,5.0
S92312A,2,5.0
S92312B,2,5.0
S92313A,2,5.0
S92313B,2,5.0
S92314A,2,5.0
S92314B,2,5.0
S92315A,2,5.0
S92315B,2,5.0
S92316A,2,5.0
S92316B,2,5.0
S92321A,2,5.0
S92321B,2,5.0
S92322A,2,5.0
S92322B,2,5.0
S92323A,2,5.0
S92323B,2,5.0
S92324A,2,5.0
S92324B,2,5.0
S92325A,2,5.0
S92325B,2,5.0
S92326A,2,5.0
S92326B,2,5.0
S92331A,2,5.0
S92331B,2,5.0
S92332A,2,5.0
S92332B,2,5.0
S92333A,2,5.0
S92333B,2,5.0
S92334A,2,5.0
S92334B,2,5.0
S92335A,2,5.0
S92335B,2,5.0
S92336A,2,5.0
S92336B,2,5.0
S92341A,2,5.0
S92341B,2,5.0
S92342A,2,5.0
S92342B,2,5.0
S92343A,2,5.0
S92343B,2,5.0
S92344A,2,5.0
S92344B,2,5.0
S92345A,2,5.0
S92345B,2,5.0
S92346A,2,5.0
S92346B,2,5.0
S92351A,2,5.0
S92351B,2,5.0
S92352A,2,5.0
S92352B,2,5.0
S92353A,2,5.0
S92353B,2,5.0
S92354A,2,5.0
S92354B,2,5.0
S92355A,2,5.0
S92355B,2,5.0
S92356A,2,5.0
S92356B,2,5.0
S92401A,1,5.0
S92401B,1,5.0
S92402A,1,5.0
S92402B,1,5.0
S92403A,1,5.0
S92403B,1,5.0
S92404A,1,5.0
S92404B,1,5.0
S92405A,1,5.0
S92405B,1,5.0
S92406A,1,5.0
S92406B,1,5.0
S92411A,1,5.0
S92411B,1,5.0
S92412A,1,5.0
S92412B,1,5.0
S92413A,1,5.0
S92413B,1,5.0
S92414A,1,5.0
S92414B,1,5.0
S92415A,1,5.0
S92415B,1,5.0
S92416A,1,5.0
S92416B,1,5.0
S92421A,1,5.0
S92421B,1,5.0
S92422A,1,5.0
S92422B,1,5.0
S92423A,1,5.0
S92423B,1,5.0
S92424A,1,5.0
S92424B,1,5.0
S92425A,1,5.0
S92425B,1,5.0
S92426A,1,5.0
S92426B,1,5.0
S92491A,1,5.0
S92491B,1,5.0
S92492A,1,5.0
S92492B,1,5.0
S92499A,1,5.0
S92499B,1,5.0
S92501A,1,5.0
S92501B,1,5.0
S92502A,1,5.0
S92502B,1,5.0
S92503A,1,5.0
S92503B,1,5.0
S92504A,1,5.0
S92504B,1,5.0
S92505A,1,5.0
S92505B,1,5.0
S92506A,1,5.0
S92506B,1,5.0
S92511A,1,5.0
S92511B,1,5.0
S92512A,1,5.0
S92512B,1,5.0
S92513A,1,5.0
S92513B,1,5.0
S92514A,1,5.0
S92514B,1,5.0
S92515A,1,5.0
S92515B,1,5.0
S92516A,1,5.0
S92516B,1,5.0
S92521A,1,5.0
S92521B,1,5.0
S92522A,1,5.0
S92522B,1,5.0
S92523A,1,5.0
S92523B,1,5.0
S92524A,1,5.0
S92524B,1,5.0
S92525A,1,5.0
S92525B,1,5.0
S92526A,1,5.0
S92526B,1,5.0
S92531A,1,5.0
S92531B,1,5.0
S92532A,1,5.0
S92532B,1,5.0
S92533A,1,5.0
S92533B,1,5.0
S92534A,1,5.0
S92534B,1,5.0
S92535A,1,5.0
S92535B,1,5.0
S92536A,1,5.0
S92536B,1,5.0
S92591A,1,5.0
S92591B,1,5.0
S92592A,1,5.0
S92592B,1,5.0
S92599A,1,5.0
S92599B,1,5.0
S92901A,2,5.0
S92901B,2,5.0
S92902A,2,5.0
S92902B,2,5.0
S92909A,2,5.0
S92909B,2,5.0
S92911A,1,5.0
S92911B,1,5.0
S92912A,1,5.0
S92912B,1,5.0
S92919A,1,5.0
S92919B,1,5.0
S9301XA,2,5.0
S9302XA,2,5.0
S9303XA,2,5.0
S9304XA,2,5.0
S9305XA,2,5.0
S9306XA,2,5.0
S93101A,1,5.0
S93102A,1,5.0
S93103A,1,5.0
S93104A,1,5.0
S93105A,1,5.0
S93106A,1,5.0
S93111A,1,5.0
S93112A,1,5.0
S93113A,1,5.0
S93114A,1,5.0
S93115A,1,5.0
S93116A,1,5.0
S93119A,1,5.0
S93121A,1,5.0
S93122A,1,5.0
S93123A,1,5.0
S93124A,1,5.0
S93125A,1,5.0
S93126A,1,5.0
S93129A,1,5.0
S93131A,1,5.0
S93132A,1,5.0
S93133A,1,5.0
S93134A,1,5.0
S93135A,1,5.0
S93136A,1,5.0
S93139A,1,5.0
S93141A,1,5.0
S93142A,1,5.0
S93143A,1,5.0
S93144A,1,5.0
S93145A,1,5.0
S93146A,1,5.0
S93149A,1,5.0
S93301A,1,5.0
S93302A,1,5.0
S93303A,1,5.0
S93304A,1,5.0
S93305A,1,5.0
S93306A,1,5.0
S93311A,1,5.0
S93312A,1,5.0
S93313A,1,5.0
S93314A,1,5.0
S93315A,1,5.0
S93316A,1,5.0
S93321A,1,5.0
S93322A,1,5.0
S93323A,1,5.0
S93324A,1,5.0
S93325A,1,5.0
S93326A,1,5.0
S93331A,1,5.0
S93332A,1,5.0
S93333A,1,5.0
S93334A,1,5.0
S93335A,1,5.0
S93336A,1,5.0
S93401A,1,5.0
S93402A,1,5.0
S93409A,1,5.0
S93411A,1,5.0
S93412A,1,5.0
S93419A,1,5.0
S93421A,1,5.0
S93422A,1,5.0
S93429A,1,5.0
S93431A,1,5.0
S93432A,1,5.0
S93439A,1,5.0
S93491A,2,5.0
S93492A,2,5.0
S93499A,2,5.0
S93501A,2,5.0
S93502A,2,5.0
S93503A,2,5.0
S93504A,2,5.0
S93505A,2,5.0
S93506A,2,5.0
S93509A,2,5.0
S93511A,1,5.0
S93512A,1,5.0
S93513A,1,5.0
S93514A,1,5.0
S93515A,1,5.0
S93516A,1,5.0
S93519A,1,5.0
S93521A,1,5.0
S93522A,1,5.0
S93523A,1,5.0
S93524A,1,5.0
S93525A,1,5.0
S93526A,1,5.0
S93529A,1,5.0
S93601A,1,5.0
S93602A,1,5.0
S93609A,1,5.0
S93611A,2,5.0
S93612A,2,5.0
S93619A,2,5.0
S93621A,1,5.0
S93622A,1,5.0
S93629A,1,5.0
S93691A,2,5.0
S93692A,2,5.0
S93699A,2,5.0
S9400XA,2,5.0
S9401XA,2,5.0
S9402XA,2,5.0
S9410XA,2,5.0
S9411XA,2,5.0
S9412XA,2,5.0
S9420XA,2,5.0
S9421XA,2,5.0
S9422XA,2,5.0
S9430XA,2,5.0
S9431XA,2,5.0
S9432XA,2,5.0
S948X1A,2,5.0
S948X2A,2,5.0
S948X9A,2,5.0
S9490XA,2,5.0
S9491XA,2,5.0
S9492XA,2,5.0
S95001A,1,5.0
S95002A,1,5.0
S95009A,1,5.0
S95011A,1,5.0
S95012A,1,5.0
S95019A,1,5.0
S95091A,1,5.0
S95092A,1,5.0
S95099A,1,5.0
S95101A,1,5.0
S95102A,1,5.0
S95109A,1,5.0
S95111A,1,5.0
S95112A,1,5.0
S95119A,1,5.0
S95191A,1,5.0
S95192A,1,5.0
S95199A,1,5.0
S95201A,1,5.0
S95202A,1,5.0
S95209A,1,5.0
S95211A,1,5.0
S95212A,1,5.0
S95219A,1,5.0
S95291A,1,5.0
S95292A,1,5.0
S95299A,1,5.0
S95801A,1,5.0
S95802A,1,5.0
S95809A,1,5.0
S95811A,1,5.0
S95812A,1,5.0
S95819A,1,5.0
S95891A,1,5.0
S95892A,1,5.0
S95899A,1,5.0
S95901A,1,5.0
S95902A,1,5.0
S95909A,1,5.0
S95911A,1,5.0
S95912A,1,5.0
S95919A,1,5.0
S95991A,1,5.0
S95992A,1,5.0
S95999A,1,5.0
S96001A,1,5.0
S96002A,1,5.0
S96009A,1,5.0
S96011A,2,5.0
S96012A,2,5.0
S96019A,2,5.0
S96021A,2,5.0
S96022A,2,5.0
S96029A,2,5.0
S96091A,1,5.0
S96092A,1,5.0
S96099A,1,5.0
S96101A,1,5.0
S96102A,1,5.0
S96109A,1,5.0
S96111A,2,5.0
S96112A,2,5.0
S96119A,2,5.0
S96121A,2,5.0
S96122A,2,5.0
S96129A,2,5.0
S96191A,1,5.0
S96192A,1,5.0
S96199A,1,5.0
S96201A,1,5.0
S96202A,1,5.0
S96209A,1,5.0
S96211A,2,5.0
S96212A,2,5.0
S96219A,2,5.0
S96221A,2,5.0
S96222A,2,5.0
S96229A,2,5.0
S96291A,1,5.0
S96292A,1,5.0
S96299A,1,5.0
S96801A,1,5.0
S96802A,1,5.0
S96809A,1,5.0
S96811A,2,5.0
S96812A,2,5.0
S96819A,2,5.0
S96821A,2,5.0
S96822A,2,5.0
S96829A,2,5.0
S96891A,1,5.0
S96892A,1,5.0
S96899A,1,5.0
S96901A,1,5.0
S96902A,1,5.0
S96909A,1,5.0
S96911A,2,5.0
S96912A,2,5.0
S96919A,1,5.0
S96921A,2,5.0
S96922A,2,5.0
S96929A,2,5.0
S96991A,1,5.0
S96992A,1,5.0
S96999A,1,5.0
S9700XA,2,5.0
S9701XA,2,5.0
S9702XA,2,5.0
S97101A,2,5.0
S97102A,2,5.0
S97109A,2,5.0
S97111A,2,5.0
S97112A,2,5.0
S97119A,2,5.0
S97121A,2,5.0
S97122A,2,5.0
S97129A,2,5.0
S9780XA,2,5.0
S9781XA,2,5.0
S9782XA,2,5.0
S98011A,3,5.0
S98012A,3,5.0
S98019A,3,5.0
S98021A,3,5.0
S98022A,3,5.0
S98029A,3,5.0
S98111A,2,5.0
S98112A,2,5.0
S98119A,2,5.0
S98121A,2,5.0
S98122A,2,5.0
S98129A,2,5.0
S98131A,2,5.0
S98132A,2,5.0
S98139A,2,5.0
S98141A,2,5.0
S98142A,2,5.0
S98149A,2,5.0
S98211A,2,5.0
S98212A,2,5.0
S98219A,2,5.0
S98221A,2,5.0
S98222A,2,5.0
S98229A,2,5.0
S98311A,3,5.0
S98312A,3,5.0
S98319A,3,5.0
S98321A,3,5.0
S98322A,3,5.0
S98329A,3,5.0
S98911A,3,5.0
S98912A,3,5.0
S98919A,3,5.0
S98921A,3,5.0
S98922A,3,5.0
S98929A,3,5.0
S99811A,1,5.0
S99812A,1,5.0
S99819A,1,5.0
S99821A,1,5.0
S99822A,1,5.0
S99829A,1,5.0
S99911A,1,5.0
S99912A,1,5.0
S99919A,1,5.0
S99921A,1,5.0
S99922A,1,5.0
S99929A,1,5.0
T07,1,6.0
T148,1,6.0
T1490,1,6.0
T1491,1,6.0
T2000XA,9,6.0
T20011A,9,6.0
T20012A,9,6.0
T20019A,9,6.0
T2002XA,9,6.0
T2003XA,9,6.0
T2004XA,9,6.0
T2005XA,9,6.0
T2006XA,9,6.0
T2007XA,9,6.0
T2009XA,9,6.0
T2010XA,9,6.0
T20111A,9,6.0
T20112A,9,6.0
T20119A,9,6.0
T2012XA,9,6.0
T2013XA,9,6.0
T2014XA,9,6.0
T2015XA,9,6.0
T2016XA,9,6.0
T2017XA,9,6.0
T2019XA,9,6.0
T2020XA,9,6.0
T20211A,9,6.0
T20212A,9,6.0
T20219A,9,6.0
T2022XA,9,6.0
T2023XA,9,6.0
T2024XA,9,6.0
T2025XA,9,6.0
T2026XA,9,6.0
T2027XA,9,6.0
T2029XA,9,6.0
T2030XA,9,6.0
T20311A,9,6.0
T20312A,9,6.0
T20319A,9,6.0
T2032XA,9,6.0
T2033XA,9,6.0
T2034XA,9,6.0
T2035XA,9,6.0
T2036XA,9,6.0
T2037XA,9,6.0
T2039XA,9,6.0
T2040XA,9,6.0
T20411A,9,6.0
T20412A,9,6.0
T20419A,9,6.0
T2042XA,9,6.0
T2043XA,9,6.0
T2044XA,9,6.0
T2045XA,9,6.0
T2046XA,9,6.0
T2047XA,9,6.0
T2049XA,9,6.0
T2050XA,9,6.0
T20511A,9,6.0
T20512A,9,6.0
T20519A,9,6.0
T2052XA,9,6.0
T2053XA,9,6.0
T2054XA,9,6.0
T2055XA,9,6.0
T2056XA,9,6.0
T2057XA,9,6.0
T2059XA,9,6.0
T2060XA,9,6.0
T20611A,9,6.0
T20612A,9,6.0
T20619A,9,6.0
T2062XA,9,6.0
T2063XA,9,6.0
T2064XA,9,6.0
T2065XA,9,6.0
T2066XA,9,6.0
T2067XA,9,6.0
T2069XA,9,6.0
T2070XA,9,6.0
T20711A,9,6.0
T20712A,9,6.0
T20719A,9,6.0
T2072XA,9,6.0
T2073XA,9,6.0
T2074XA,9,6.0
T2075XA,9,6.0
T2076XA,9,6.0
T2077XA,9,6.0
T2079XA,9,6.0
T2100XA,9,6.0
T2101XA,9,6.0
T2102XA,9,6.0
T2103XA,9,6.0
T2104XA,9,6.0
T2105XA,9,6.0
T2106XA,9,6.0
T2107XA,9,6.0
T2109XA,9,6.0
T2110XA,9,6.0
T2111XA,9,6.0
T2112XA,9,6.0
T2113XA,9,6.0
T2114XA,9,6.0
T2115XA,9,6.0
T2116XA,9,6.0
T2117XA,9,6.0
T2119XA,9,6.0
T2120XA,9,6.0
T2121XA,9,6.0
T2122XA,9,6.0
T2123XA,9,6.0
T2124XA,9,6.0
