icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S11.10XA,Head/Neck,-2.060679903,-4.202668814,11,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S11.11XA,Head/Neck,0.109626053,-4.202668814,134,1,Head/Neck,0.313520227,-3.867465984,18,3,1,3,Head/Neck,Head/Neck
S11.12XA,Head/Neck,0.743194526,-4.202668814,7,3,Head/Neck,-0.521726513,-3.867465984,3,1,3,1,Head/Neck,Head/Neck
S11.13XA,Head/Neck,2.063349967,-4.202668814,15,5,Head/Neck,-0.131174103,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S11.14XA,Head/Neck,1.373453547,-4.202668814,5,5,Head/Neck,-0.558244179,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S11.20XA,Head/Neck,-1.564040918,-4.202668814,20,1,Head/Neck,-0.956343762,-3.867465984,7,1,1,1,Head/Neck,Head/Neck
S11.21XA,Head/Neck,0.28591479,-4.202668814,362,2,Head/Neck,0.294145709,-3.867465984,67,3,2,3,Head/Neck,Head/Neck
S11.22XA,Head/Neck,-0.147788944,-4.202668814,47,1,Head/Neck,-0.062295594,-3.867465984,18,2,1,2,Head/Neck,Head/Neck
S11.23XA,Head/Neck,0.414010285,-4.202668814,63,3,Head/Neck,-0.702197899,-3.867465984,14,1,3,1,Head/Neck,Head/Neck
S11.24XA,Head/Neck,0.06268597,-4.202668814,29,1,Head/Neck,-0.506465168,-3.867465984,17,1,1,1,Head/Neck,Head/Neck
S11.25XA,Head/Neck,-0.187344244,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S11.80XA,Head/Neck,0.048850445,-4.202668814,98,1,Head/Neck,-0.642320336,-3.867465984,33,1,1,1,Head/Neck,Head/Neck
S11.81XA,Head/Neck,0.012669234,-4.202668814,2269,1,Head/Neck,-0.32187207,-3.867465984,354,1,1,1,Head/Neck,Head/Neck
S11.82XA,Head/Neck,-0.142870322,-4.202668814,178,1,Head/Neck,-0.200777319,-3.867465984,32,1,1,1,Head/Neck,Head/Neck
S11.83XA,Head/Neck,0.002210094,-4.202668814,660,1,Head/Neck,-0.598031339,-3.867465984,44,1,1,1,Head/Neck,Head/Neck
S11.84XA,Head/Neck,0.383577658,-4.202668814,275,3,Head/Neck,-1.129107521,-3.867465984,38,1,3,1,Head/Neck,Head/Neck
S11.85XA,Head/Neck,-0.330004658,-4.202668814,66,1,Head/Neck,-0.233090653,-3.867465984,13,1,1,1,Head/Neck,Head/Neck
S11.89XA,Head/Neck,0.721737764,-4.202668814,54,3,Head/Neck,0.455129499,-3.867465984,15,4,3,4,Head/Neck,Head/Neck
S11.90XA,Head/Neck,0.851063372,-4.202668814,610,4,Head/Neck,-0.854604129,-3.867465984,83,1,4,1,Head/Neck,Head/Neck
S11.91XA,Head/Neck,0.186186932,-4.202668814,3413,2,Head/Neck,-0.13151054,-3.867465984,653,1,2,1,Head/Neck,Head/Neck
S11.92XA,Head/Neck,0.023257121,-4.202668814,186,1,Head/Neck,-0.394026699,-3.867465984,29,1,1,1,Head/Neck,Head/Neck
S11.93XA,Head/Neck,0.456834314,-4.202668814,688,3,Head/Neck,0.056619463,-3.867465984,41,2,3,2,Head/Neck,Head/Neck
S11.94XA,Head/Neck,0.583119628,-4.202668814,154,3,Head/Neck,-0.571284466,-3.867465984,27,1,3,1,Head/Neck,Head/Neck
S11.95XA,Head/Neck,0.403133487,-4.202668814,71,3,Head/Neck,-0.36246711,-3.867465984,13,1,3,1,Head/Neck,Head/Neck
S12.000A,Head/Neck,0.470328332,-4.202668814,1788,3,Head/Neck,0.899215748,-3.867465984,753,5,3,5,Head/Neck,Head/Neck
S12.000B,Head/Neck,1.099046242,-4.202668814,13,4,Head/Neck,1.461981258,-3.867465984,5,5,4,5,Head/Neck,Head/Neck
S12.001A,Head/Neck,0.738329459,-4.202668814,468,3,Head/Neck,0.047792637,-3.867465984,190,2,3,2,Head/Neck,Head/Neck
S12.001B,Head/Neck,-4.519045816,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.01XA,Head/Neck,0.822168306,-4.202668814,469,4,Head/Neck,0.526600214,-3.867465984,98,4,4,4,Head/Neck,Head/Neck
S12.01XB,Head/Neck,-0.609213079,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.02XA,Head/Neck,1.037585377,-4.202668814,236,4,Head/Neck,0.909271079,-3.867465984,34,5,4,5,Head/Neck,Head/Neck
S12.02XB,Head/Neck,2.578791428,-4.202668814,3,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.030A,Head/Neck,0.711791574,-4.202668814,998,3,Head/Neck,0.24742469,-3.867465984,195,3,3,3,Head/Neck,Head/Neck
S12.030B,Head/Neck,2.559567869,-4.202668814,7,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.031A,Head/Neck,0.382642527,-4.202668814,654,3,Head/Neck,0.147228603,-3.867465984,95,3,3,3,Head/Neck,Head/Neck
S12.031B,Head/Neck,3.273608884,-4.202668814,1,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.040A,Head/Neck,0.291063975,-4.202668814,939,2,Head/Neck,-0.230697941,-3.867465984,143,1,2,1,Head/Neck,Head/Neck
S12.040B,Head/Neck,-0.321157375,-4.202668814,19,1,Head/Neck,-1.438024581,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.041A,Head/Neck,0.279419238,-4.202668814,549,2,Head/Neck,0.366307252,-3.867465984,57,3,2,3,Head/Neck,Head/Neck
S12.041B,Head/Neck,-1.40673735,-4.202668814,9,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.090A,Head/Neck,0.563846819,-4.202668814,1806,3,Head/Neck,0.491287076,-3.867465984,263,4,3,4,Head/Neck,Head/Neck
S12.090B,Head/Neck,-1.293950398,-4.202668814,23,1,Head/Neck,-1.281061266,-3.867465984,3,1,1,1,Head/Neck,Head/Neck
S12.091A,Head/Neck,0.405903754,-4.202668814,932,3,Head/Neck,0.572536035,-3.867465984,83,4,3,4,Head/Neck,Head/Neck
S12.091B,Head/Neck,1.099869858,-4.202668814,7,4,NA,NA,NA,NA,NA,4,4,Head/Neck,Head/Neck
S12.100A,Head/Neck,0.44271654,-4.202668814,2549,3,Head/Neck,0.597649917,-3.867465984,1188,4,3,4,Head/Neck,Head/Neck
S12.100B,Head/Neck,-0.711492368,-4.202668814,23,1,Head/Neck,2.086048277,-3.867465984,6,5,1,5,Head/Neck,Head/Neck
S12.101A,Head/Neck,0.568577059,-4.202668814,761,3,Head/Neck,0.422833556,-3.867465984,467,4,3,4,Head/Neck,Head/Neck
S12.101B,Head/Neck,1.651099639,-4.202668814,8,5,Head/Neck,-0.814228238,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S12.110A,Head/Neck,0.933231909,-4.202668814,3036,4,Head/Neck,0.773209151,-3.867465984,857,4,4,4,Head/Neck,Head/Neck
S12.110B,Head/Neck,0.264415834,-4.202668814,2,2,Head/Neck,-1.265495852,-3.867465984,2,1,2,1,Head/Neck,Head/Neck
S12.111A,Head/Neck,1.204011644,-4.202668814,854,4,Head/Neck,1.024380933,-3.867465984,200,5,4,5,Head/Neck,Head/Neck
S12.111B,Head/Neck,-2.028046139,-4.202668814,2,1,Head/Neck,3.232873083,-3.867465984,1,5,1,5,Head/Neck,Head/Neck
S12.112A,Head/Neck,0.678956258,-4.202668814,1441,3,Head/Neck,0.279313794,-3.867465984,320,3,3,3,Head/Neck,Head/Neck
S12.112B,Head/Neck,-0.669076254,-4.202668814,4,1,Head/Neck,5.078003146,-3.867465984,1,5,1,5,Head/Neck,Head/Neck
S12.120A,Head/Neck,0.709644771,-4.202668814,1441,3,Head/Neck,0.38176439,-3.867465984,196,3,3,3,Head/Neck,Head/Neck
S12.120B,Head/Neck,-1.059540267,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.121A,Head/Neck,0.424138022,-4.202668814,635,3,Head/Neck,0.509263524,-3.867465984,71,4,3,4,Head/Neck,Head/Neck
S12.121B,Head/Neck,-0.648994118,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.130A,Head/Neck,-0.461379226,-4.202668814,44,1,Head/Neck,0.22685936,-3.867465984,12,3,1,3,Head/Neck,Head/Neck
S12.131A,Head/Neck,-0.900503928,-4.202668814,11,1,Head/Neck,-0.639920189,-3.867465984,6,1,1,1,Head/Neck,Head/Neck
S12.14XA,Head/Neck,0.801793546,-4.202668814,201,4,Head/Neck,-0.058698889,-3.867465984,19,2,4,2,Head/Neck,Head/Neck
S12.14XB,Head/Neck,-0.714313078,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.150A,Head/Neck,0.800676567,-4.202668814,85,4,Head/Neck,-0.958110934,-3.867465984,11,1,4,1,Head/Neck,Head/Neck
S12.151A,Head/Neck,1.253522653,-4.202668814,33,4,NA,NA,NA,NA,NA,4,4,Head/Neck,Head/Neck
S12.190A,Head/Neck,0.167782252,-4.202668814,3572,2,Head/Neck,0.343821951,-3.867465984,290,3,2,3,Head/Neck,Head/Neck
S12.190B,Head/Neck,1.886776946,-4.202668814,39,5,Head/Neck,3.206642416,-3.867465984,2,5,5,5,Head/Neck,Head/Neck
S12.191A,Head/Neck,0.286768566,-4.202668814,1774,2,Head/Neck,0.305044591,-3.867465984,129,3,2,3,Head/Neck,Head/Neck
S12.191B,Head/Neck,1.296687446,-4.202668814,13,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.200A,Head/Neck,0.178226502,-4.202668814,956,2,Head/Neck,0.011028799,-3.867465984,477,2,2,2,Head/Neck,Head/Neck
S12.200B,Head/Neck,-0.106238456,-4.202668814,8,1,Head/Neck,0.513508397,-3.867465984,9,4,1,4,Head/Neck,Head/Neck
S12.201A,Head/Neck,-0.05999453,-4.202668814,303,1,Head/Neck,0.411969013,-3.867465984,134,3,1,3,Head/Neck,Head/Neck
S12.201B,Head/Neck,1.66420491,-4.202668814,8,5,Head/Neck,-0.8137258,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S12.230A,Head/Neck,-1.0692626,-4.202668814,14,1,Head/Neck,-0.920462553,-3.867465984,10,1,1,1,Head/Neck,Head/Neck
S12.231A,Head/Neck,0.613992546,-4.202668814,5,3,NA,NA,NA,NA,NA,3,3,Head/Neck,Head/Neck
S12.24XA,Head/Neck,-0.906027571,-4.202668814,9,1,Head/Neck,1.867453893,-3.867465984,2,5,1,5,Head/Neck,Head/Neck
S12.250A,Head/Neck,-0.095147905,-4.202668814,29,1,Head/Neck,0.197090516,-3.867465984,9,3,1,3,Head/Neck,Head/Neck
S12.251A,Head/Neck,-0.979103839,-4.202668814,7,1,Head/Neck,-0.558246753,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.290A,Head/Neck,0.283857761,-4.202668814,1759,2,Head/Neck,0.328290395,-3.867465984,111,3,2,3,Head/Neck,Head/Neck
S12.290B,Head/Neck,0.966289131,-4.202668814,35,4,Head/Neck,3.091829335,-3.867465984,2,5,4,5,Head/Neck,Head/Neck
S12.291A,Head/Neck,0.199960238,-4.202668814,808,2,Head/Neck,0.554320696,-3.867465984,37,4,2,4,Head/Neck,Head/Neck
S12.291B,Head/Neck,0.464592608,-4.202668814,7,3,NA,NA,NA,NA,NA,3,3,Head/Neck,Head/Neck
S12.300A,Head/Neck,0.43280384,-4.202668814,1313,3,Head/Neck,0.437342493,-3.867465984,696,4,3,4,Head/Neck,Head/Neck
S12.300B,Head/Neck,1.155833971,-4.202668814,9,4,Head/Neck,0.120359392,-3.867465984,10,3,4,3,Head/Neck,Head/Neck
S12.301A,Head/Neck,0.36702435,-4.202668814,376,3,Head/Neck,0.372842856,-3.867465984,185,3,3,3,Head/Neck,Head/Neck
S12.301B,Head/Neck,1.241877059,-4.202668814,4,4,Head/Neck,-0.535304845,-3.867465984,2,1,4,1,Head/Neck,Head/Neck
S12.330A,Head/Neck,-0.972927992,-4.202668814,16,1,Head/Neck,-0.444545465,-3.867465984,26,1,1,1,Head/Neck,Head/Neck
S12.331A,Head/Neck,-0.626323794,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.34XA,Head/Neck,-0.597126684,-4.202668814,10,1,Head/Neck,-0.451107109,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.350A,Head/Neck,0.223100619,-4.202668814,38,2,Head/Neck,1.28716658,-3.867465984,12,5,2,5,Head/Neck,Head/Neck
S12.351A,Head/Neck,0.164877187,-4.202668814,21,1,Head/Neck,-0.610891076,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.351B,Head/Neck,-0.832765251,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.390A,Head/Neck,0.322444033,-4.202668814,2362,2,Head/Neck,0.494979743,-3.867465984,128,4,2,4,Head/Neck,Head/Neck
S12.390B,Head/Neck,1.148862556,-4.202668814,28,4,Head/Neck,-2.023945948,-3.867465984,2,1,4,1,Head/Neck,Head/Neck
S12.391A,Head/Neck,0.085614621,-4.202668814,1062,1,Head/Neck,0.389510993,-3.867465984,39,3,1,3,Head/Neck,Head/Neck
S12.391B,Head/Neck,2.475566436,-4.202668814,7,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.400A,Head/Neck,0.224537343,-4.202668814,2011,2,Head/Neck,0.201167815,-3.867465984,1043,3,2,3,Head/Neck,Head/Neck
S12.400B,Head/Neck,-0.353840255,-4.202668814,15,1,Head/Neck,1.048655009,-3.867465984,14,5,1,5,Head/Neck,Head/Neck
S12.401A,Head/Neck,0.075015028,-4.202668814,497,1,Head/Neck,0.069502725,-3.867465984,244,2,1,2,Head/Neck,Head/Neck
S12.401B,Head/Neck,-1.151591047,-4.202668814,4,1,Head/Neck,-0.172361509,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.430A,Head/Neck,-0.02244747,-4.202668814,44,1,Head/Neck,0.902257014,-3.867465984,43,5,1,5,Head/Neck,Head/Neck
S12.430B,Head/Neck,-2.119757479,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.431A,Head/Neck,-0.677303075,-4.202668814,6,1,Head/Neck,-0.707735126,-3.867465984,3,1,1,1,Head/Neck,Head/Neck
S12.44XA,Head/Neck,0.164301057,-4.202668814,18,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.44XB,Head/Neck,-0.64094884,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.450A,Head/Neck,0.242899756,-4.202668814,83,2,Head/Neck,0.464952212,-3.867465984,10,4,2,4,Head/Neck,Head/Neck
S12.450B,Head/Neck,-0.788220906,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.451A,Head/Neck,0.122509365,-4.202668814,32,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.490A,Head/Neck,0.228287963,-4.202668814,3547,2,Head/Neck,-0.121059918,-3.867465984,225,1,2,1,Head/Neck,Head/Neck
S12.490B,Head/Neck,0.242619672,-4.202668814,41,2,Head/Neck,-1.2346577,-3.867465984,3,1,2,1,Head/Neck,Head/Neck
S12.491A,Head/Neck,0.368822344,-4.202668814,1588,3,Head/Neck,-0.123455524,-3.867465984,71,1,3,1,Head/Neck,Head/Neck
S12.491B,Head/Neck,-2.403976843,-4.202668814,15,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.500A,Head/Neck,0.338781951,-4.202668814,2902,3,Head/Neck,0.24312823,-3.867465984,1522,3,3,3,Head/Neck,Head/Neck
S12.500B,Head/Neck,2.21306701,-4.202668814,27,5,Head/Neck,0.200247959,-3.867465984,19,3,5,3,Head/Neck,Head/Neck
S12.501A,Head/Neck,-0.002958858,-4.202668814,800,1,Head/Neck,0.410159045,-3.867465984,393,3,1,3,Head/Neck,Head/Neck
S12.501B,Head/Neck,2.744340438,-4.202668814,3,5,Head/Neck,-0.635173125,-3.867465984,4,1,5,1,Head/Neck,Head/Neck
S12.530A,Head/Neck,0.841765142,-4.202668814,63,4,Head/Neck,0.388485647,-3.867465984,53,3,4,3,Head/Neck,Head/Neck
S12.530B,Head/Neck,5.517786934,-4.202668814,1,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S12.531A,Head/Neck,0.541325269,-4.202668814,8,3,Head/Neck,-0.486800991,-3.867465984,5,1,3,1,Head/Neck,Head/Neck
S12.54XA,Head/Neck,-0.715551855,-4.202668814,30,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.54XB,Head/Neck,-0.967813875,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.550A,Head/Neck,1.126803872,-4.202668814,98,4,Head/Neck,-0.349387476,-3.867465984,16,1,4,1,Head/Neck,Head/Neck
S12.551A,Head/Neck,-0.184118413,-4.202668814,52,1,Head/Neck,-0.546658127,-3.867465984,2,1,1,1,Head/Neck,Head/Neck
S12.590A,Head/Neck,0.152105216,-4.202668814,5452,1,Head/Neck,0.253625174,-3.867465984,326,3,1,3,Head/Neck,Head/Neck
S12.590B,Head/Neck,-0.056705832,-4.202668814,47,1,Head/Neck,1.792771568,-3.867465984,5,5,1,5,Head/Neck,Head/Neck
S12.591A,Head/Neck,0.065255993,-4.202668814,2422,1,Head/Neck,0.002261165,-3.867465984,90,2,1,2,Head/Neck,Head/Neck
S12.591B,Head/Neck,1.661170964,-4.202668814,8,5,Head/Neck,-0.418559147,-3.867465984,1,1,5,1,Head/Neck,Head/Neck
S12.600A,Head/Neck,-0.037840483,-4.202668814,3166,1,Head/Neck,-0.013673514,-3.867465984,1968,2,1,2,Head/Neck,Head/Neck
S12.600B,Head/Neck,-1.721741586,-4.202668814,31,1,Head/Neck,-0.358886848,-3.867465984,23,1,1,1,Head/Neck,Head/Neck
S12.601A,Head/Neck,-0.16088651,-4.202668814,1014,1,Head/Neck,-0.077332711,-3.867465984,551,1,1,1,Head/Neck,Head/Neck
S12.601B,Head/Neck,-1.946007869,-4.202668814,6,1,Head/Neck,-0.612367916,-3.867465984,1,1,1,1,Head/Neck,Head/Neck
S12.630A,Head/Neck,0.169331851,-4.202668814,42,2,Head/Neck,-0.8648667,-3.867465984,32,1,2,1,Head/Neck,Head/Neck
S12.631A,Head/Neck,1.301294704,-4.202668814,8,5,Head/Neck,-1.758278041,-3.867465984,6,1,5,1,Head/Neck,Head/Neck
S12.64XA,Head/Neck,0.489992429,-4.202668814,35,3,Head/Neck,-1.232287502,-3.867465984,1,1,3,1,Head/Neck,Head/Neck
S12.64XB,Head/Neck,-0.82705396,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S12.650A,Head/Neck,-0.239939695,-4.202668814,111,1,Head/Neck,-0.22845847,-3.867465984,14,1,1,1,Head/Neck,Head/Neck
S12.651A,Head/Neck,0.97315106,-4.202668814,59,4,NA,NA,NA,NA,NA,4,4,Head/Neck,Head/Neck
S12.690A,Head/Neck,-0.021759641,-4.202668814,7343,1,Head/Neck,0.21563131,-3.867465984,359,3,1,3,Head/Neck,Head/Neck
S12.690B,Head/Neck,-0.240264945,-4.202668814,52,1,Head/Neck,-1.176682741,-3.867465984,7,1,1,1,Head/Neck,Head/Neck
S12.691A,Head/Neck,0.029341706,-4.202668814,3414,1,Head/Neck,0.208066573,-3.867465984,135,3,1,3,Head/Neck,Head/Neck
S12.691B,Head/Neck,-1.045901419,-4.202668814,25,1,Head/Neck,-1.082290386,-3.867465984,2,1,1,1,Head/Neck,Head/Neck
S12.8XXA,Head/Neck,0.695489983,-4.202668814,774,3,Head/Neck,0.393529633,-3.867465984,148,3,3,3,Head/Neck,Head/Neck
S12.9XXA,Head/Neck,0.202595731,-4.202668814,3225,2,Head/Neck,0.53982926,-3.867465984,209,4,2,4,Head/Neck,Head/Neck
S13.0XXA,Head/Neck,-0.10157751,-4.202668814,429,1,Head/Neck,1.174343096,-3.867465984,24,5,1,5,Head/Neck,Head/Neck
S13.100A,Head/Neck,0.36511443,-4.202668814,53,3,Head/Neck,-0.568107136,-3.867465984,9,1,3,1,Head/Neck,Head/Neck
S13.101A,Head/Neck,0.306899638,-4.202668814,261,2,Head/Neck,-0.597437335,-3.867465984,7,1,2,1,Head/Neck,Head/Neck
S13.110A,Head/Neck,0.657746744,-4.202668814,218,3,Head/Neck,1.278861031,-3.867465984,15,5,3,5,Head/Neck,Head/Neck
S13.111A,Head/Neck,0.963013463,-4.202668814,530,4,Head/Neck,1.22342208,-3.867465984,49,5,4,5,Head/Neck,Head/Neck
S13.120A,Head/Neck,0.371193544,-4.202668814,570,3,Head/Neck,1.066747404,-3.867465984,47,5,3,5,Head/Neck,Head/Neck
S13.121A,Head/Neck,0.717374036,-4.202668814,433,3,Head/Neck,0.102721646,-3.867465984,31,2,3,2,Head/Neck,Head/Neck
S13.130A,Head/Neck,0.348043749,-4.202668814,162,3,Head/Neck,-0.126271785,-3.867465984,26,1,3,1,Head/Neck,Head/Neck
S13.131A,Head/Neck,0.884438759,-4.202668814,207,4,Head/Neck,-0.274513596,-3.867465984,7,1,4,1,Head/Neck,Head/Neck
S13.140A,Head/Neck,0.636142373,-4.202668814,202,3,Head/Neck,0.165661219,-3.867465984,31,3,3,3,Head/Neck,Head/Neck
S13.141A,Head/Neck,0.056478746,-4.202668814,309,1,Head/Neck,0.004857787,-3.867465984,56,2,1,2,Head/Neck,Head/Neck
S13.150A,Head/Neck,0.025249732,-4.202668814,248,1,Head/Neck,0.093213057,-3.867465984,45,2,1,2,Head/Neck,Head/Neck
S13.151A,Head/Neck,0.180747521,-4.202668814,508,2,Head/Neck,-0.579176292,-3.867465984,59,1,2,1,Head/Neck,Head/Neck
S13.160A,Head/Neck,0.10151316,-4.202668814,325,1,Head/Neck,0.389748218,-3.867465984,41,3,1,3,Head/Neck,Head/Neck
S13.161A,Head/Neck,-0.117586574,-4.202668814,572,1,Head/Neck,-0.239855463,-3.867465984,91,1,1,1,Head/Neck,Head/Neck
S13.170A,Head/Neck,-0.178780486,-4.202668814,256,1,Head/Neck,0.511744757,-3.867465984,19,4,1,4,Head/Neck,Head/Neck
S13.171A,Head/Neck,0.211950035,-4.202668814,301,2,Head/Neck,0.369428699,-3.867465984,78,3,2,3,Head/Neck,Head/Neck
S13.180A,Head/Neck,0.332593867,-4.202668814,68,2,Head/Neck,-0.531114185,-3.867465984,12,1,2,1,Head/Neck,Head/Neck
S13.181A,Head/Neck,0.54901681,-4.202668814,71,3,Head/Neck,0.153887368,-3.867465984,6,3,3,3,Head/Neck,Head/Neck
S13.20XA,Head/Neck,0.1787528,-4.202668814,8,2,NA,NA,NA,NA,NA,2,2,Head/Neck,Head/Neck
S13.29XA,Head/Neck,0.749813911,-4.202668814,55,3,Head/Neck,-0.78755499,-3.867465984,1,1,3,1,Head/Neck,Head/Neck
S13.4XXA,Head/Neck,-0.385003933,-4.202668814,11381,1,Head/Neck,-0.226404716,-3.867465984,793,1,1,1,Head/Neck,Head/Neck
S13.5XXA,Head/Neck,-4.997547727,-4.202668814,7,1,Head/Neck,-0.389337501,-3.867465984,3,1,1,1,Head/Neck,Head/Neck
S13.8XXA,Head/Neck,-0.632875291,-4.202668814,7027,1,Head/Neck,-0.808090681,-3.867465984,37,1,1,1,Head/Neck,Head/Neck
S13.9XXA,Head/Neck,-0.507885588,-4.202668814,405,1,Head/Neck,-0.132591491,-3.867465984,173,1,1,1,Head/Neck,Head/Neck
S14.0XXA,Head/Neck,0.341177071,-4.202668814,1135,3,Head/Neck,0.505927778,-3.867465984,259,4,3,4,Head/Neck,Head/Neck
S14.101A,Head/Neck,0.709057869,-4.202668814,301,3,Head/Neck,1.245967593,-3.867465984,72,5,3,5,Head/Neck,Head/Neck
S14.102A,Head/Neck,0.818958546,-4.202668814,500,4,Head/Neck,0.567207926,-3.867465984,110,4,4,4,Head/Neck,Head/Neck
S14.103A,Head/Neck,0.347449364,-4.202668814,471,3,Head/Neck,1.333359946,-3.867465984,107,5,3,5,Head/Neck,Head/Neck
S14.104A,Head/Neck,0.335909849,-4.202668814,433,3,Head/Neck,-0.682934811,-3.867465984,131,1,3,1,Head/Neck,Head/Neck
S14.105A,Head/Neck,-0.010859312,-4.202668814,562,1,Head/Neck,0.782367901,-3.867465984,166,4,1,4,Head/Neck,Head/Neck
S14.106A,Head/Neck,0.589059208,-4.202668814,463,3,Head/Neck,0.297880252,-3.867465984,135,3,3,3,Head/Neck,Head/Neck
S14.107A,Head/Neck,0.178521597,-4.202668814,222,2,Head/Neck,0.54266706,-3.867465984,96,4,2,4,Head/Neck,Head/Neck
S14.108A,Head/Neck,-0.256672716,-4.202668814,8,1,Head/Neck,-1.528146641,-3.867465984,5,1,1,1,Head/Neck,Head/Neck
S14.109A,Head/Neck,0.667628056,-4.202668814,941,3,Head/Neck,0.650269943,-3.867465984,162,4,3,4,Head/Neck,Head/Neck
S14.111A,Head/Neck,3.148358063,-4.202668814,106,5,Head/Neck,3.060872568,-3.867465984,4,5,5,5,Head/Neck,Head/Neck
S14.112A,Head/Neck,3.011235245,-4.202668814,123,5,Head/Neck,3.69386506,-3.867465984,8,5,5,5,Head/Neck,Head/Neck
S14.113A,Head/Neck,2.314379889,-4.202668814,128,5,Head/Neck,0.319009342,-3.867465984,16,3,5,3,Head/Neck,Head/Neck
S14.114A,Head/Neck,1.91057174,-4.202668814,205,5,Head/Neck,0.392002191,-3.867465984,27,3,5,3,Head/Neck,Head/Neck
S14.115A,Head/Neck,1.603506092,-4.202668814,276,5,Head/Neck,1.779849696,-3.867465984,34,5,5,5,Head/Neck,Head/Neck
S14.116A,Head/Neck,1.360185163,-4.202668814,228,5,Head/Neck,1.371392281,-3.867465984,41,5,5,5,Head/Neck,Head/Neck
S14.117A,Head/Neck,1.307438657,-4.202668814,120,5,Head/Neck,1.182903554,-3.867465984,16,5,5,5,Head/Neck,Head/Neck
S14.118A,Head/Neck,0.864473626,-4.202668814,6,4,Head/Neck,3.306270544,-3.867465984,3,5,4,5,Head/Neck,Head/Neck
S14.119A,Head/Neck,1.602988401,-4.202668814,120,5,Head/Neck,2.770541601,-3.867465984,2,5,5,5,Head/Neck,Head/Neck
S14.121A,Head/Neck,-0.5674331,-4.202668814,63,1,Head/Neck,0.870382707,-3.867465984,25,4,1,4,Head/Neck,Head/Neck
S14.122A,Head/Neck,1.422746234,-4.202668814,173,5,Head/Neck,0.209060939,-3.867465984,42,3,5,3,Head/Neck,Head/Neck
S14.123A,Head/Neck,0.399636433,-4.202668814,653,3,Head/Neck,0.444228269,-3.867465984,202,4,3,4,Head/Neck,Head/Neck
S14.124A,Head/Neck,0.208868826,-4.202668814,629,2,Head/Neck,-0.01955685,-3.867465984,217,2,2,2,Head/Neck,Head/Neck
S14.125A,Head/Neck,0.002917381,-4.202668814,633,1,Head/Neck,0.169811606,-3.867465984,205,3,1,3,Head/Neck,Head/Neck
S14.126A,Head/Neck,0.094657374,-4.202668814,346,1,Head/Neck,-0.151106394,-3.867465984,163,1,1,1,Head/Neck,Head/Neck
S14.127A,Head/Neck,-0.429675117,-4.202668814,119,1,Head/Neck,-0.783542269,-3.867465984,69,1,1,1,Head/Neck,Head/Neck
