icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,dxrep,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S99.242B,Extremities,-0.5013451800171936,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.291A,Extremities,-1.017221726315264,-4.202668814495247,3,1,Extremities,-0.3809492202893734,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.291B,Extremities,-0.30086061574144474,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.292A,Extremities,-0.7397137447183928,-4.202668814495247,6,1,Extremities,-0.5953538544313339,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.292B,Extremities,-0.4908789657922616,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.811A,Extremities,-0.3677607524203727,-4.202668814495247,73,1,Extremities,-0.5739998469867318,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S99.812A,Extremities,0.7824885248681609,-4.202668814495247,58,4,Extremities,-0.42958360348867514,-3.8422926291197053,15,1,4,1,Extremities,Extremities
S99.821A,Extremities,-1.2524189969285677,-4.202668814495247,36,1,Extremities,-0.5155290068151023,-3.8422926291197053,30,1,1,1,Extremities,Extremities
S99.822A,Extremities,-0.4409544032658593,-4.202668814495247,28,1,Extremities,-0.4897077393665462,-3.8422926291197053,25,1,1,1,Extremities,Extremities
S99.829A,Extremities,-0.36941554687065503,-4.202668814495247,8,1,Extremities,-0.5259697580645707,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.911A,Extremities,-0.24862824228446853,-4.202668814495247,221,1,Extremities,-0.48798004149309515,-3.8422926291197053,50,1,1,1,Extremities,Extremities
S99.912A,Extremities,0.2638957283024052,-4.202668814495247,203,2,Extremities,-0.17932595876985746,-3.8422926291197053,71,1,2,1,Extremities,Extremities
S99.919A,Extremities,-0.2477158394715436,-4.202668814495247,80,1,Extremities,-0.4063906213286769,-3.8422926291197053,10,1,1,1,Extremities,Extremities
S99.921A,Extremities,-0.691383918478641,-4.202668814495247,55,1,Extremities,-0.5149314030350592,-3.8422926291197053,95,1,1,1,Extremities,Extremities
S99.922A,Extremities,-0.6980067517586087,-4.202668814495247,46,1,Extremities,-0.5629037025522281,-3.8422926291197053,88,1,1,1,Extremities,Extremities
S99.929A,Extremities,-0.5580149013756291,-4.202668814495247,8,1,Extremities,-0.5353795529875766,-3.8422926291197053,18,1,1,1,Extremities,Extremities
T07,General,0.20825059734926435,-4.202668814495247,6443,2,NA,NA,NA,NA,NA,2,2,General,General
T07.,NA,NA,NA,NA,NA,General,0.607364382867758,-3.8422926291197053,34,4,4,4,General,General
T07.XXXA,General,0.6717161448326072,-4.202668814495247,218,3,NA,NA,NA,NA,NA,3,3,General,General
T14.8,General,0.1662030135090741,-4.202668814495247,29433,2,General,0.009391929176816029,-3.8422926291197053,1590,2,2,2,General,General
T14.8XXA,General,0.2305433928304927,-4.202668814495247,851,2,NA,NA,NA,NA,NA,2,2,General,General
T14.9,General,1.9237022573845832,-4.202668814495247,11,5,NA,NA,NA,NA,NA,5,5,General,General
T14.90,General,0.6248977022169618,-4.202668814495247,870,3,General,0.21103166919507918,-3.8422926291197053,206,3,3,3,General,General
T14.90XA,General,0.3984088953823667,-4.202668814495247,157,3,NA,NA,NA,NA,NA,3,3,General,General
T14.90XS,General,-0.754316278162647,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T14.91,General,0.5914806556087606,-4.202668814495247,86,3,General,-0.2012636793740705,-3.8422926291197053,449,1,3,1,General,General
T14.91XA,General,0.6480160121442743,-4.202668814495247,14,3,NA,NA,NA,NA,NA,3,3,General,General
T20.00XA,General,-0.169060998722075,-4.202668814495247,302,1,General,-0.4753007366064002,-3.8422926291197053,16,1,1,1,General,General
T20.011A,General,-0.9900424876809427,-4.202668814495247,27,1,NA,NA,NA,NA,NA,1,1,General,General
T20.012A,General,-0.8205242630378161,-4.202668814495247,27,1,General,-0.053951713626277945,-3.8422926291197053,2,2,1,2,General,General
T20.019A,General,-0.6215666417453171,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T20.02XA,General,-0.7281899089766247,-4.202668814495247,31,1,General,-0.352920541181143,-3.8422926291197053,5,1,1,1,General,General
T20.03XA,General,1.423732214954963,-4.202668814495247,19,5,General,3.5036830235735934,-3.8422926291197053,2,5,5,5,General,General
T20.04XA,General,-0.18048280607942038,-4.202668814495247,62,1,General,-0.21732540200465505,-3.8422926291197053,1,1,1,1,General,General
T20.05XA,General,0.7708006604606181,-4.202668814495247,28,4,General,-0.12354415952269919,-3.8422926291197053,2,1,4,1,General,General
T20.06XA,General,-0.3198522587892024,-4.202668814495247,71,1,General,-0.3112602839472371,-3.8422926291197053,5,1,1,1,General,General
T20.07XA,General,-0.32521182294190804,-4.202668814495247,104,1,General,-0.4837856413343469,-3.8422926291197053,7,1,1,1,General,General
T20.09XA,General,-1.038628873284985,-4.202668814495247,66,1,General,-0.471194518929669,-3.8422926291197053,5,1,1,1,General,General
T20.10XA,General,-0.3074546764093955,-4.202668814495247,485,1,General,0.32308729578289974,-3.8422926291197053,13,3,1,3,General,General
T20.111A,General,0.20797356610725767,-4.202668814495247,52,2,General,-0.17375166976402406,-3.8422926291197053,3,1,2,1,General,General
T20.112A,General,-0.03588801121722612,-4.202668814495247,71,1,NA,NA,NA,NA,NA,1,1,General,General
T20.119A,General,-0.41077516083679727,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,General,General
T20.12XA,General,-0.5013373664483839,-4.202668814495247,67,1,General,-0.20036659867586873,-3.8422926291197053,1,1,1,1,General,General
T20.13XA,General,-0.5845155642034618,-4.202668814495247,67,1,General,-0.463001445315432,-3.8422926291197053,1,1,1,1,General,General
T20.14XA,General,-0.48584422160749297,-4.202668814495247,105,1,General,-0.13919797567970876,-3.8422926291197053,2,1,1,1,General,General
T20.15XA,General,0.9220512084361547,-4.202668814495247,53,4,General,-0.6620429701006648,-3.8422926291197053,2,1,4,1,General,General
T20.16XA,General,-0.22794635566891308,-4.202668814495247,242,1,General,-0.3858185928904584,-3.8422926291197053,4,1,1,1,General,General
T20.17XA,General,-0.2110297525690835,-4.202668814495247,283,1,General,-0.41910888522117457,-3.8422926291197053,4,1,1,1,General,General
T20.19XA,General,-0.2127835695871106,-4.202668814495247,244,1,General,-0.2286571701331183,-3.8422926291197053,5,1,1,1,General,General
T20.20XA,General,0.018203082242521505,-4.202668814495247,2131,1,General,0.7250036600129877,-3.8422926291197053,19,4,1,4,General,General
T20.211A,General,-0.25527127378644643,-4.202668814495247,371,1,General,-0.21473083386504702,-3.8422926291197053,9,1,1,1,General,General
T20.212A,General,0.08950535696256995,-4.202668814495247,343,1,General,-0.7234949291418599,-3.8422926291197053,10,1,1,1,General,General
T20.219A,General,-0.06117600437134169,-4.202668814495247,51,1,General,-0.4414289481708688,-3.8422926291197053,2,1,1,1,General,General
T20.22XA,General,0.2767761275635359,-4.202668814495247,340,2,General,-0.17807432562251524,-3.8422926291197053,7,1,2,1,General,General
T20.23XA,General,-0.6968509472808642,-4.202668814495247,313,1,General,-0.213851265669301,-3.8422926291197053,6,1,1,1,General,General
T20.24XA,General,0.2086781390920317,-4.202668814495247,557,2,General,-0.29123944600205476,-3.8422926291197053,12,1,2,1,General,General
T20.25XA,General,0.3574191549708511,-4.202668814495247,259,3,General,-0.3602032845393965,-3.8422926291197053,5,1,3,1,General,General
T20.26XA,General,0.12169387787611567,-4.202668814495247,928,1,General,0.11677324934667703,-3.8422926291197053,20,3,1,3,General,General
T20.27XA,General,-0.11350885665678924,-4.202668814495247,1342,1,General,-0.6084415238547245,-3.8422926291197053,21,1,1,1,General,General
T20.29XA,General,-0.059232499514238354,-4.202668814495247,989,1,General,0.41595390743268634,-3.8422926291197053,19,4,1,4,General,General
T20.30XA,General,0.160814499563791,-4.202668814495247,224,1,General,0.8301651312743804,-3.8422926291197053,13,5,1,5,General,General
T20.311A,General,0.3753065868475497,-4.202668814495247,52,3,NA,NA,NA,NA,NA,3,3,General,General
T20.312A,General,-0.025434982385170394,-4.202668814495247,46,1,NA,NA,NA,NA,NA,1,1,General,General
T20.319A,General,-1.2461918954198452,-4.202668814495247,9,1,NA,NA,NA,NA,NA,1,1,General,General
T20.32XA,General,-1.0666374816427386,-4.202668814495247,23,1,General,1.423100394601944,-3.8422926291197053,1,5,1,5,General,General
T20.33XA,General,-0.08138238636779144,-4.202668814495247,28,1,NA,NA,NA,NA,NA,1,1,General,General
T20.34XA,General,0.5614544168176174,-4.202668814495247,44,3,General,-2.1529425534986237,-3.8422926291197053,4,1,3,1,General,General
T20.35XA,General,0.811668482405266,-4.202668814495247,75,4,General,1.99747718114948,-3.8422926291197053,5,5,4,5,General,General
T20.36XA,General,-0.9156702995746872,-4.202668814495247,57,1,General,0.24288560261365003,-3.8422926291197053,6,3,1,3,General,General
T20.37XA,General,0.5229664513890807,-4.202668814495247,240,3,General,0.5649545451371393,-3.8422926291197053,6,4,3,4,General,General
T20.39XA,General,0.17355511341123625,-4.202668814495247,160,2,General,0.4843102561537583,-3.8422926291197053,15,4,2,4,General,General
T20.40XA,General,-0.5529065505416726,-4.202668814495247,11,1,General,-0.537270719251906,-3.8422926291197053,1,1,1,1,General,General
T20.412A,General,-0.864041751969454,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.42XA,NA,NA,NA,NA,NA,General,-0.8925832047642128,-3.8422926291197053,2,1,1,1,General,General
T20.44XA,General,-0.6427935349536986,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.46XA,General,-0.1538897656805077,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.47XA,General,-0.2621318123539038,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.49XA,General,-1.3100349856358091,-4.202668814495247,3,1,General,-1.0839775165964862,-3.8422926291197053,1,1,1,1,General,General
T20.50XA,General,-0.006517397679110179,-4.202668814495247,12,1,General,-0.22987138505419072,-3.8422926291197053,2,1,1,1,General,General
T20.511A,General,-0.2337466578415272,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.512A,General,-0.17177141745199043,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.52XA,General,-0.5457278216350874,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.53XA,General,-0.2913616319463988,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.54XA,General,-0.29748694781603124,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.55XA,General,-0.11666408686348474,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,General,General
T20.56XA,General,-0.45442699247422097,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,General,General
T20.57XA,General,-0.3929482304948783,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T20.59XA,General,-0.6094843883790778,-4.202668814495247,9,1,General,-0.312265916363869,-3.8422926291197053,1,1,1,1,General,General
T20.60XA,General,-0.3644232642803357,-4.202668814495247,11,1,General,-0.3149991026013961,-3.8422926291197053,2,1,1,1,General,General
T20.612A,General,-0.3876970839519261,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,General,General
T20.619A,General,-0.10880745419729008,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.62XA,General,-0.44730514764405926,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,General,General
T20.63XA,General,-0.3592388958865052,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,General,General
T20.64XA,General,-0.30868881310244517,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,General,General
T20.65XA,General,-0.10982184397989501,-4.202668814495247,1,1,General,-0.3962242687838307,-3.8422926291197053,1,1,1,1,General,General
T20.66XA,General,-0.4110991491500489,-4.202668814495247,14,1,NA,NA,NA,NA,NA,1,1,General,General
T20.67XA,General,-0.32937356741379387,-4.202668814495247,15,1,NA,NA,NA,NA,NA,1,1,General,General
T20.69XA,General,-0.45139406376606783,-4.202668814495247,21,1,NA,NA,NA,NA,NA,1,1,General,General
T20.70XA,General,-0.47622055424124804,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.75XA,General,-0.12618515077361758,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T20.76XA,General,-0.3846079155962659,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T20.77XA,General,-0.3493479318892119,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T20.79XA,General,-0.12113647789844731,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T21.00XA,General,0.9838590176639193,-4.202668814495247,29,4,NA,NA,NA,NA,NA,4,4,General,General
T21.01XA,General,-0.21350933359075003,-4.202668814495247,181,1,General,1.0962172716615757,-3.8422926291197053,16,5,1,5,General,General
T21.02XA,General,-0.10615539633783752,-4.202668814495247,121,1,General,-0.6411910151093397,-3.8422926291197053,18,1,1,1,General,General
T21.03XA,General,1.007838791839682,-4.202668814495247,37,4,General,2.4852741054059315,-3.8422926291197053,3,5,4,5,General,General
T21.04XA,General,-0.14271916599635512,-4.202668814495247,60,1,General,-0.47864254296836173,-3.8422926291197053,9,1,1,1,General,General
T21.05XA,General,0.5232067632524015,-4.202668814495247,41,3,General,-0.3822372597538198,-3.8422926291197053,7,1,3,1,General,General
T21.06XA,General,-0.20875811586460244,-4.202668814495247,32,1,General,1.66732241650918,-3.8422926291197053,5,5,1,5,General,General
T21.07XA,General,-1.1874563623510668,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,General,General
T21.09XA,General,-0.9811974684543541,-4.202668814495247,8,1,General,-0.2798401092876744,-3.8422926291197053,4,1,1,1,General,General
T21.10XA,General,0.8684028575973824,-4.202668814495247,21,4,NA,NA,NA,NA,NA,4,4,General,General
T21.11XA,General,-0.08277327821903796,-4.202668814495247,332,1,General,-0.3823821056149261,-3.8422926291197053,9,1,1,1,General,General
T21.12XA,General,-0.5986787370445733,-4.202668814495247,237,1,General,-0.28398735940740794,-3.8422926291197053,8,1,1,1,General,General
T21.13XA,General,-0.7525225548602098,-4.202668814495247,63,1,General,-0.42573717799487637,-3.8422926291197053,4,1,1,1,General,General
T21.14XA,General,-0.7924833289343224,-4.202668814495247,84,1,General,0.848840568031307,-3.8422926291197053,10,5,1,5,General,General
T21.15XA,General,-0.47701007453133376,-4.202668814495247,53,1,General,-0.33837955102340084,-3.8422926291197053,3,1,1,1,General,General
T21.16XA,General,0.8303898558530588,-4.202668814495247,33,4,General,-0.3990674147145072,-3.8422926291197053,1,1,4,1,General,General
T21.17XA,General,-0.46424419787641485,-4.202668814495247,14,1,General,-0.0988034443134823,-3.8422926291197053,1,1,1,1,General,General
T21.19XA,General,-0.4826611402588735,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,General,General
T21.20XA,General,0.1393066894910143,-4.202668814495247,546,1,General,-0.2631138718617248,-3.8422926291197053,4,1,1,1,General,General
T21.21XA,General,-0.11670932803633112,-4.202668814495247,2133,1,General,-0.18846316479933956,-3.8422926291197053,37,1,1,1,General,General
T21.22XA,General,-0.30489756520538797,-4.202668814495247,1667,1,General,-0.06944617999325348,-3.8422926291197053,43,1,1,1,General,General
T21.23XA,General,0.3193802413601752,-4.202668814495247,574,2,General,-0.5701221312037759,-3.8422926291197053,19,1,2,1,General,General
T21.24XA,General,0.25678088369957075,-4.202668814495247,769,2,General,-0.49413851088899846,-3.8422926291197053,29,1,2,1,General,General
T21.25XA,General,0.16948657380470952,-4.202668814495247,699,2,General,0.3449576152343921,-3.8422926291197053,11,3,2,3,General,General
T21.26XA,General,-0.04877438190124618,-4.202668814495247,345,1,General,0.24410761270949072,-3.8422926291197053,5,3,1,3,General,General
T21.27XA,General,-0.08808685801909552,-4.202668814495247,160,1,NA,NA,NA,NA,NA,1,1,General,General
T21.29XA,General,-0.45605711785087716,-4.202668814495247,114,1,General,-0.07122313646882376,-3.8422926291197053,4,1,1,1,General,General
T21.30XA,General,0.761242262700764,-4.202668814495247,158,4,General,1.4263265308298523,-3.8422926291197053,1,5,4,5,General,General
T21.31XA,General,0.45175377183298693,-4.202668814495247,477,3,General,0.681001590030706,-3.8422926291197053,26,4,3,4,General,General
T21.32XA,General,0.25981666518793417,-4.202668814495247,433,2,General,0.4482388838189069,-3.8422926291197053,32,4,2,4,General,General
T21.33XA,General,-0.02398600843870025,-4.202668814495247,257,1,General,-0.40954460617583965,-3.8422926291197053,10,1,1,1,General,General
T21.34XA,General,0.10063569270176591,-4.202668814495247,346,1,General,-0.18354312281176055,-3.8422926291197053,19,1,1,1,General,General
T21.35XA,General,0.5200909874256677,-4.202668814495247,280,3,General,-0.09804065930520296,-3.8422926291197053,15,1,3,1,General,General
T21.36XA,General,-0.7336656113929727,-4.202668814495247,58,1,General,-0.5111167975225028,-3.8422926291197053,4,1,1,1,General,General
T21.37XA,General,1.1804809540526258,-4.202668814495247,19,4,General,-0.933009146529103,-3.8422926291197053,3,1,4,1,General,General
T21.39XA,General,1.2163398633850615,-4.202668814495247,37,4,General,0.6206371284533264,-3.8422926291197053,3,4,4,4,General,General
T21.41XA,General,-0.6017016013675526,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T21.42XA,General,-0.5255531385663399,-4.202668814495247,5,1,General,3.350103356067963,-3.8422926291197053,4,5,1,5,General,General
T21.43XA,General,-0.2509046311182203,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T21.44XA,General,-0.4861505507111765,-4.202668814495247,4,1,General,-0.1301594445296576,-3.8422926291197053,1,1,1,1,General,General
T21.45XA,General,-0.44833250400944885,-4.202668814495247,7,1,General,-0.9012542790993867,-3.8422926291197053,4,1,1,1,General,General
T21.46XA,General,-0.31398338836539474,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T21.47XA,General,-0.176142557316907,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T21.50XA,General,-0.19018417568781648,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T21.51XA,General,-0.25958096538265296,-4.202668814495247,16,1,General,-0.43968842582927786,-3.8422926291197053,1,1,1,1,General,General
T21.52XA,General,-0.5712291340083423,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,General,General
T21.53XA,General,5.857629458736169,-4.202668814495247,1,5,General,-0.2729972467470371,-3.8422926291197053,1,1,5,1,General,General
T21.54XA,General,-0.10693133081912273,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T21.55XA,General,-0.3333695402454828,-4.202668814495247,2,1,General,-0.5706702475994968,-3.8422926291197053,1,1,1,1,General,General
T21.56XA,General,-0.09203941720455372,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T21.57XA,General,-0.3638461412404336,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,General,General
T21.60XA,General,-0.4706348421874999,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
T21.61XA,General,-0.3374733237069825,-4.202668814495247,28,1,NA,NA,NA,NA,NA,1,1,General,General
T21.62XA,General,-0.31156685965423725,-4.202668814495247,24,1,General,-0.11910403400619553,-3.8422926291197053,1,1,1,1,General,General
T21.63XA,General,-0.25517202166039393,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,General,General
T21.64XA,General,-0.4028983577716173,-4.202668814495247,12,1,General,-0.924002402273908,-3.8422926291197053,3,1,1,1,General,General
T21.65XA,General,-0.43457986380821234,-4.202668814495247,15,1,General,-0.13015321621363404,-3.8422926291197053,1,1,1,1,General,General
T21.66XA,General,-0.3090474058263381,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,General,General
T21.67XA,General,-0.4767537801785817,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,General,General
